id; time; WIN<BUY_ASK,qty=5>; WIN<SELL_BID,qty=5>; IND<BUY_ASK,qty=1>; IND<SELL_BID,qty=1>; WDO<BUY_ASK,qty=5>; WDO<SELL_BID,qty=5>; DOL<BUY_ASK,qty=1>; DOL<SELL_BID,qty=1>;
21; 2016-04-28 09:00:23.856 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
22; 2016-04-28 09:00:25.920 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
23; 2016-04-28 09:00:26.153 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
24; 2016-04-28 09:00:27.164 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
25; 2016-04-28 09:00:28.216 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
26; 2016-04-28 09:00:29.338 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
27; 2016-04-28 09:00:30.421 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
28; 2016-04-28 09:00:31.458 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
29; 2016-04-28 09:00:32.520 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
30; 2016-04-28 09:00:33.770 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
31; 2016-04-28 09:00:34.899 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
32; 2016-04-28 09:00:35.930 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
33; 2016-04-28 09:00:36.939 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
34; 2016-04-28 09:00:38.700 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
35; 2016-04-28 09:00:39.260 BRT; 55065.000000; 55035.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
36; 2016-04-28 09:00:40.126 BRT; 55084.000000; 55075.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
37; 2016-04-28 09:00:41.131 BRT; 55059.000000; 55047.000000; 0.000000; 0.000000; 3523.000000; 3522.000000; 0.000000; 0.000000;
38; 2016-04-28 09:00:42.163 BRT; 55067.000000; 55050.000000; 0.000000; 0.000000; 3523.000000; 3520.400000; 0.000000; 0.000000;
39; 2016-04-28 09:00:43.220 BRT; 55073.000000; 55050.000000; 0.000000; 0.000000; 3522.300000; 3520.000000; 0.000000; 0.000000;
40; 2016-04-28 09:00:44.234 BRT; 55095.000000; 55072.000000; 0.000000; 0.000000; 3523.000000; 3521.000000; 0.000000; 0.000000;
41; 2016-04-28 09:00:45.239 BRT; 55095.000000; 55081.000000; 0.000000; 0.000000; 3523.000000; 3521.200000; 0.000000; 0.000000;
42; 2016-04-28 09:00:46.242 BRT; 55079.000000; 55046.000000; 0.000000; 0.000000; 3522.000000; 3521.200000; 0.000000; 0.000000;
43; 2016-04-28 09:00:47.244 BRT; 55080.000000; 55045.000000; 0.000000; 0.000000; 3522.000000; 3521.200000; 0.000000; 0.000000;
44; 2016-04-28 09:00:48.251 BRT; 55081.000000; 55044.000000; 0.000000; 0.000000; 3522.500000; 3521.400000; 0.000000; 0.000000;
45; 2016-04-28 09:00:49.253 BRT; 55075.000000; 55070.000000; 55105.000000; 55050.000000; 3522.600000; 3521.600000; 0.000000; 0.000000;
46; 2016-04-28 09:00:50.261 BRT; 55065.000000; 55054.000000; 55070.000000; 55050.000000; 3522.500000; 3520.900000; 0.000000; 0.000000;
47; 2016-04-28 09:00:51.311 BRT; 55060.000000; 55055.000000; 55085.000000; 55050.000000; 3522.900000; 3521.300000; 0.000000; 0.000000;
48; 2016-04-28 09:00:52.318 BRT; 55100.000000; 55091.000000; 55130.000000; 55100.000000; 3522.800000; 3521.600000; 0.000000; 0.000000;
49; 2016-04-28 09:00:53.362 BRT; 55120.000000; 55095.000000; 55140.000000; 55100.000000; 3523.400000; 3521.700000; 3524.000000; 3524.000000;
50; 2016-04-28 09:00:54.366 BRT; 55150.000000; 55135.000000; 55175.000000; 55100.000000; 3522.400000; 3521.000000; 3520.000000; 3520.000000;
51; 2016-04-28 09:00:55.369 BRT; 55189.000000; 55157.000000; 55200.000000; 55120.000000; 3522.500000; 3521.000000; 3520.000000; 3520.000000;
52; 2016-04-28 09:00:56.376 BRT; 55222.000000; 55205.000000; 55255.000000; 55200.000000; 3521.500000; 3521.000000; 3521.500000; 3521.500000;
53; 2016-04-28 09:00:57.447 BRT; 55224.000000; 55192.000000; 55230.000000; 55200.000000; 3522.000000; 3521.100000; 3521.500000; 3521.500000;
54; 2016-04-28 09:00:58.459 BRT; 55225.000000; 55192.000000; 55230.000000; 55200.000000; 3522.000000; 3520.000000; 3521.500000; 3521.500000;
55; 2016-04-28 09:00:59.459 BRT; 55202.000000; 55172.000000; 55225.000000; 55140.000000; 3521.900000; 3520.300000; 3521.500000; 3521.500000;
56; 2016-04-28 09:01:00.476 BRT; 55127.000000; 55103.000000; 55135.000000; 55100.000000; 3522.500000; 3520.900000; 3521.500000; 3521.500000;
57; 2016-04-28 09:01:01.500 BRT; 55130.000000; 55110.000000; 55135.000000; 55100.000000; 3522.700000; 3520.000000; 3521.500000; 3521.500000;
58; 2016-04-28 09:01:02.588 BRT; 55130.000000; 55120.000000; 55135.000000; 55115.000000; 3522.600000; 3521.200000; 3521.500000; 3521.500000;
59; 2016-04-28 09:01:03.588 BRT; 55125.000000; 55106.000000; 55140.000000; 55135.000000; 3522.500000; 3521.200000; 3521.500000; 3521.500000;
60; 2016-04-28 09:01:04.612 BRT; 55148.000000; 55126.000000; 55160.000000; 55110.000000; 3522.800000; 3521.800000; 3521.500000; 3521.500000;
61; 2016-04-28 09:01:05.635 BRT; 55155.000000; 55126.000000; 55185.000000; 55110.000000; 3522.100000; 3520.500000; 3520.500000; 3520.500000;
62; 2016-04-28 09:01:06.681 BRT; 55160.000000; 55146.000000; 55195.000000; 55150.000000; 3521.800000; 3520.500000; 3520.500000; 3520.500000;
63; 2016-04-28 09:01:07.721 BRT; 55186.000000; 55162.000000; 55200.000000; 55150.000000; 3521.100000; 3520.000000; 3520.000000; 3520.000000;
64; 2016-04-28 09:01:08.738 BRT; 55189.000000; 55170.000000; 55200.000000; 55150.000000; 3521.100000; 3520.000000; 3519.500000; 3519.500000;
65; 2016-04-28 09:01:09.768 BRT; 55189.000000; 55170.000000; 55200.000000; 55150.000000; 3521.400000; 3520.000000; 3519.500000; 3519.500000;
66; 2016-04-28 09:01:10.787 BRT; 55195.000000; 55180.000000; 55200.000000; 55150.000000; 3521.100000; 3520.000000; 3519.500000; 3519.500000;
67; 2016-04-28 09:01:11.795 BRT; 55179.000000; 55154.000000; 55135.000000; 55130.000000; 3520.500000; 3518.900000; 3520.000000; 3520.000000;
68; 2016-04-28 09:01:12.810 BRT; 55150.000000; 55130.000000; 55135.000000; 55130.000000; 3522.000000; 3520.300000; 3521.500000; 3521.500000;
69; 2016-04-28 09:01:13.815 BRT; 55118.000000; 55095.000000; 55125.000000; 55100.000000; 3522.000000; 3521.500000; 3521.000000; 3521.000000;
70; 2016-04-28 09:01:14.884 BRT; 55155.000000; 55140.000000; 55200.000000; 55125.000000; 3520.600000; 3519.200000; 3519.500000; 3519.500000;
71; 2016-04-28 09:01:15.904 BRT; 55155.000000; 55144.000000; 55200.000000; 55125.000000; 3522.100000; 3521.500000; 3522.000000; 3522.000000;
72; 2016-04-28 09:01:16.922 BRT; 55165.000000; 55142.000000; 55195.000000; 55125.000000; 3522.000000; 3520.400000; 3521.500000; 3521.500000;
73; 2016-04-28 09:01:17.925 BRT; 55173.000000; 55151.000000; 55195.000000; 55125.000000; 3521.000000; 3519.600000; 3520.500000; 3520.500000;
74; 2016-04-28 09:01:18.974 BRT; 55165.000000; 55151.000000; 55195.000000; 55140.000000; 3521.200000; 3520.000000; 3519.500000; 3519.500000;
75; 2016-04-28 09:01:19.991 BRT; 55186.000000; 55165.000000; 55195.000000; 55135.000000; 3520.700000; 3519.100000; 3518.500000; 3518.500000;
76; 2016-04-28 09:01:20.993 BRT; 55190.000000; 55171.000000; 55195.000000; 55135.000000; 3520.400000; 3519.100000; 3519.500000; 3519.500000;
77; 2016-04-28 09:01:22.410 BRT; 55189.000000; 55169.000000; 55195.000000; 55135.000000; 3520.500000; 3519.100000; 3520.000000; 3520.000000;
78; 2016-04-28 09:01:23.670 BRT; 55189.000000; 55170.000000; 55195.000000; 55135.000000; 3521.000000; 3519.500000; 3519.500000; 3519.500000;
79; 2016-04-28 09:01:24.111 BRT; 55184.000000; 55164.000000; 55195.000000; 55125.000000; 3521.400000; 3519.600000; 3520.000000; 3520.000000;
80; 2016-04-28 09:01:25.169 BRT; 55165.000000; 55150.000000; 55180.000000; 55125.000000; 3520.800000; 3519.500000; 3520.000000; 3520.000000;
81; 2016-04-28 09:01:26.179 BRT; 55135.000000; 55120.000000; 55130.000000; 55110.000000; 3521.000000; 3519.600000; 3519.500000; 3519.500000;
82; 2016-04-28 09:01:27.227 BRT; 55129.000000; 55110.000000; 55110.000000; 55100.000000; 3520.000000; 3519.500000; 3519.000000; 3519.000000;
83; 2016-04-28 09:01:28.246 BRT; 55125.000000; 55115.000000; 55110.000000; 55100.000000; 3521.000000; 3519.500000; 3519.500000; 3519.500000;
84; 2016-04-28 09:01:29.279 BRT; 55137.000000; 55124.000000; 55130.000000; 55105.000000; 3521.000000; 3519.100000; 3519.500000; 3519.500000;
85; 2016-04-28 09:01:30.312 BRT; 55149.000000; 55130.000000; 55125.000000; 55105.000000; 3520.600000; 3519.500000; 3519.500000; 3519.500000;
86; 2016-04-28 09:01:31.351 BRT; 55157.000000; 55135.000000; 55125.000000; 55120.000000; 3520.500000; 3519.300000; 3519.500000; 3519.500000;
87; 2016-04-28 09:01:32.358 BRT; 55135.000000; 55120.000000; 55125.000000; 55105.000000; 3520.500000; 3519.000000; 3519.000000; 3519.000000;
88; 2016-04-28 09:01:33.396 BRT; 55135.000000; 55119.000000; 55125.000000; 55105.000000; 3520.500000; 3519.300000; 3519.000000; 3519.000000;
89; 2016-04-28 09:01:34.460 BRT; 55155.000000; 55135.000000; 55165.000000; 55110.000000; 3521.000000; 3519.500000; 3519.000000; 3519.000000;
90; 2016-04-28 09:01:35.462 BRT; 55156.000000; 55145.000000; 55180.000000; 55125.000000; 3521.000000; 3519.300000; 3519.000000; 3519.000000;
91; 2016-04-28 09:01:36.509 BRT; 55175.000000; 55162.000000; 55195.000000; 55150.000000; 3521.000000; 3520.000000; 3520.000000; 3520.000000;
92; 2016-04-28 09:01:37.588 BRT; 55175.000000; 55165.000000; 55195.000000; 55150.000000; 3521.200000; 3519.700000; 3520.000000; 3520.000000;
93; 2016-04-28 09:01:38.646 BRT; 55178.000000; 55160.000000; 55185.000000; 55150.000000; 3520.600000; 3520.000000; 3520.000000; 3520.000000;
94; 2016-04-28 09:01:39.653 BRT; 55180.000000; 55175.000000; 55185.000000; 55150.000000; 3520.600000; 3520.000000; 3520.000000; 3520.000000;
95; 2016-04-28 09:01:40.752 BRT; 55178.000000; 55165.000000; 55185.000000; 55150.000000; 3520.700000; 3520.000000; 3520.000000; 3520.000000;
96; 2016-04-28 09:01:41.756 BRT; 55180.000000; 55167.000000; 55185.000000; 55150.000000; 3520.700000; 3519.900000; 3520.000000; 3520.000000;
97; 2016-04-28 09:01:42.762 BRT; 55180.000000; 55165.000000; 55185.000000; 55150.000000; 3520.900000; 3519.900000; 3520.000000; 3520.000000;
98; 2016-04-28 09:01:43.832 BRT; 55175.000000; 55165.000000; 55190.000000; 55150.000000; 3520.000000; 3519.100000; 3519.500000; 3519.500000;
99; 2016-04-28 09:01:45.149 BRT; 55175.000000; 55166.000000; 55190.000000; 55150.000000; 3520.000000; 3519.100000; 3519.500000; 3519.500000;
100; 2016-04-28 09:01:46.149 BRT; 55170.000000; 55155.000000; 55185.000000; 55150.000000; 3520.000000; 3519.400000; 3519.500000; 3519.500000;
101; 2016-04-28 09:01:47.164 BRT; 55155.000000; 55142.000000; 55150.000000; 55125.000000; 3520.000000; 3519.500000; 3519.500000; 3519.500000;
102; 2016-04-28 09:01:48.205 BRT; 55153.000000; 55140.000000; 55150.000000; 55125.000000; 3520.000000; 3519.500000; 3519.500000; 3519.500000;
103; 2016-04-28 09:01:49.207 BRT; 55160.000000; 55145.000000; 55150.000000; 55140.000000; 3520.500000; 3519.500000; 3519.500000; 3519.500000;
104; 2016-04-28 09:01:50.223 BRT; 55167.000000; 55150.000000; 55150.000000; 55140.000000; 3520.700000; 3519.500000; 3519.500000; 3519.500000;
105; 2016-04-28 09:01:51.251 BRT; 55160.000000; 55150.000000; 55150.000000; 55140.000000; 3520.500000; 3519.300000; 3519.500000; 3519.500000;
106; 2016-04-28 09:01:52.292 BRT; 55160.000000; 55150.000000; 55150.000000; 55140.000000; 3520.500000; 3519.300000; 3519.500000; 3519.500000;
107; 2016-04-28 09:01:53.360 BRT; 55144.000000; 55125.000000; 55145.000000; 55100.000000; 3520.500000; 3519.500000; 3519.500000; 3519.500000;
108; 2016-04-28 09:01:54.391 BRT; 55146.000000; 55125.000000; 55145.000000; 55100.000000; 3520.200000; 3519.500000; 3519.500000; 3519.500000;
109; 2016-04-28 09:01:55.458 BRT; 55144.000000; 55125.000000; 55145.000000; 55105.000000; 3520.200000; 3519.000000; 3519.500000; 3519.500000;
110; 2016-04-28 09:01:56.464 BRT; 55154.000000; 55140.000000; 55150.000000; 55105.000000; 3520.500000; 3519.000000; 3519.500000; 3519.500000;
111; 2016-04-28 09:01:57.537 BRT; 55140.000000; 55130.000000; 55145.000000; 55105.000000; 3520.200000; 3519.500000; 3519.000000; 3519.000000;
112; 2016-04-28 09:01:58.543 BRT; 55140.000000; 55116.000000; 55130.000000; 55105.000000; 3520.500000; 3519.500000; 3519.000000; 3519.000000;
113; 2016-04-28 09:01:59.589 BRT; 55140.000000; 55125.000000; 55145.000000; 55105.000000; 3520.500000; 3519.500000; 3519.000000; 3519.000000;
114; 2016-04-28 09:02:00.599 BRT; 55140.000000; 55124.000000; 55145.000000; 55105.000000; 3520.500000; 3519.500000; 3519.000000; 3519.000000;
115; 2016-04-28 09:02:01.611 BRT; 55140.000000; 55128.000000; 55145.000000; 55110.000000; 3520.500000; 3519.500000; 3519.000000; 3519.000000;
116; 2016-04-28 09:02:02.623 BRT; 55158.000000; 55129.000000; 55145.000000; 55110.000000; 3520.500000; 3519.500000; 3519.000000; 3519.000000;
117; 2016-04-28 09:02:03.703 BRT; 55148.000000; 55130.000000; 55145.000000; 55110.000000; 3520.500000; 3519.600000; 3520.000000; 3520.000000;
118; 2016-04-28 09:02:04.771 BRT; 55145.000000; 55122.000000; 55145.000000; 55110.000000; 3520.500000; 3519.800000; 3520.000000; 3520.000000;
119; 2016-04-28 09:02:05.796 BRT; 55145.000000; 55125.000000; 55145.000000; 55110.000000; 3520.500000; 3519.800000; 3520.000000; 3520.000000;
120; 2016-04-28 09:02:06.831 BRT; 55148.000000; 55126.000000; 55150.000000; 55110.000000; 3520.500000; 3520.000000; 3520.000000; 3520.000000;
121; 2016-04-28 09:02:07.899 BRT; 55171.000000; 55152.000000; 55180.000000; 55140.000000; 3520.500000; 3520.000000; 3520.000000; 3520.000000;
122; 2016-04-28 09:02:08.931 BRT; 55175.000000; 55156.000000; 55180.000000; 55140.000000; 3520.500000; 3520.000000; 3520.000000; 3520.000000;
123; 2016-04-28 09:02:09.955 BRT; 55175.000000; 55162.000000; 55180.000000; 55140.000000; 3520.500000; 3520.000000; 3520.000000; 3520.000000;
124; 2016-04-28 09:02:11.900 BRT; 55170.000000; 55149.000000; 55180.000000; 55140.000000; 3520.500000; 3520.000000; 3520.000000; 3520.000000;
125; 2016-04-28 09:02:12.390 BRT; 55175.000000; 55158.000000; 55180.000000; 55140.000000; 3520.500000; 3520.000000; 3520.000000; 3520.000000;
126; 2016-04-28 09:02:13.720 BRT; 55174.000000; 55158.000000; 55180.000000; 55140.000000; 3520.500000; 3520.000000; 3520.000000; 3520.000000;
127; 2016-04-28 09:02:14.130 BRT; 55170.000000; 55155.000000; 55180.000000; 55140.000000; 3520.500000; 3520.000000; 3520.000000; 3520.000000;
128; 2016-04-28 09:02:15.140 BRT; 55170.000000; 55160.000000; 55180.000000; 55140.000000; 3520.500000; 3520.000000; 3520.000000; 3520.000000;
129; 2016-04-28 09:02:16.155 BRT; 55170.000000; 55160.000000; 55180.000000; 55140.000000; 3520.500000; 3520.000000; 3520.000000; 3520.000000;
130; 2016-04-28 09:02:17.327 BRT; 55170.000000; 55157.000000; 55180.000000; 55140.000000; 3520.500000; 3520.000000; 3520.000000; 3520.000000;
131; 2016-04-28 09:02:18.332 BRT; 55170.000000; 55158.000000; 55160.000000; 55150.000000; 3520.500000; 3520.000000; 3520.000000; 3520.000000;
132; 2016-04-28 09:02:19.392 BRT; 55170.000000; 55160.000000; 55160.000000; 55150.000000; 3520.500000; 3520.000000; 3520.000000; 3520.000000;
133; 2016-04-28 09:02:20.395 BRT; 55170.000000; 55160.000000; 55160.000000; 55150.000000; 3520.500000; 3520.000000; 3520.000000; 3520.000000;
134; 2016-04-28 09:02:21.417 BRT; 55170.000000; 55160.000000; 55160.000000; 55150.000000; 3520.500000; 3519.500000; 3519.500000; 3519.500000;
135; 2016-04-28 09:02:22.501 BRT; 55175.000000; 55164.000000; 55180.000000; 55150.000000; 3520.500000; 3519.500000; 3520.000000; 3520.000000;
136; 2016-04-28 09:02:23.513 BRT; 55180.000000; 55166.000000; 55180.000000; 55150.000000; 3520.500000; 3519.500000; 3519.500000; 3519.500000;
137; 2016-04-28 09:02:24.560 BRT; 55180.000000; 55166.000000; 55180.000000; 55150.000000; 3520.000000; 3519.500000; 3519.500000; 3519.500000;
138; 2016-04-28 09:02:25.568 BRT; 55180.000000; 55162.000000; 55180.000000; 55150.000000; 3520.000000; 3519.300000; 3519.500000; 3519.500000;
139; 2016-04-28 09:02:26.568 BRT; 55180.000000; 55165.000000; 55190.000000; 55150.000000; 3519.500000; 3519.000000; 3519.000000; 3519.000000;
140; 2016-04-28 09:02:27.591 BRT; 55180.000000; 55165.000000; 55190.000000; 55150.000000; 3519.500000; 3519.000000; 3519.000000; 3519.000000;
141; 2016-04-28 09:02:28.631 BRT; 55180.000000; 55170.000000; 55190.000000; 55150.000000; 3519.500000; 3519.000000; 3519.000000; 3519.000000;
142; 2016-04-28 09:02:29.653 BRT; 55180.000000; 55170.000000; 55190.000000; 55150.000000; 3519.500000; 3519.000000; 3519.000000; 3519.000000;
143; 2016-04-28 09:02:30.791 BRT; 55180.000000; 55170.000000; 55190.000000; 55150.000000; 3519.500000; 3519.000000; 3519.000000; 3519.000000;
144; 2016-04-28 09:02:31.926 BRT; 55180.000000; 55170.000000; 55190.000000; 55150.000000; 3519.500000; 3519.000000; 3519.000000; 3519.000000;
145; 2016-04-28 09:02:32.987 BRT; 55180.000000; 55170.000000; 55190.000000; 55160.000000; 3519.500000; 3519.000000; 3519.000000; 3519.000000;
146; 2016-04-28 09:02:34.530 BRT; 55180.000000; 55170.000000; 55190.000000; 55160.000000; 3519.500000; 3519.000000; 3519.000000; 3519.000000;
147; 2016-04-28 09:02:35.157 BRT; 55188.000000; 55169.000000; 55195.000000; 55150.000000; 3519.500000; 3519.000000; 3519.000000; 3519.000000;
148; 2016-04-28 09:02:36.327 BRT; 55188.000000; 55170.000000; 55195.000000; 55150.000000; 3519.500000; 3519.000000; 3519.000000; 3519.000000;
149; 2016-04-28 09:02:37.491 BRT; 55190.000000; 55170.000000; 55195.000000; 55150.000000; 3519.500000; 3519.000000; 3519.000000; 3519.000000;
150; 2016-04-28 09:02:38.534 BRT; 55190.000000; 55175.000000; 55195.000000; 55155.000000; 3520.000000; 3519.000000; 3519.500000; 3519.500000;
151; 2016-04-28 09:02:39.545 BRT; 55192.000000; 55175.000000; 55195.000000; 55165.000000; 3520.000000; 3519.000000; 3519.500000; 3519.500000;
152; 2016-04-28 09:02:40.617 BRT; 55186.000000; 55177.000000; 55195.000000; 55165.000000; 3520.000000; 3519.000000; 3519.500000; 3519.500000;
153; 2016-04-28 09:02:41.620 BRT; 55196.000000; 55180.000000; 55195.000000; 55160.000000; 3520.000000; 3519.000000; 3519.500000; 3519.500000;
154; 2016-04-28 09:02:42.663 BRT; 55197.000000; 55180.000000; 55195.000000; 55160.000000; 3520.000000; 3519.000000; 3519.500000; 3519.500000;
155; 2016-04-28 09:02:43.749 BRT; 55199.000000; 55180.000000; 55195.000000; 55160.000000; 3520.000000; 3519.300000; 3519.500000; 3519.500000;
156; 2016-04-28 09:02:44.793 BRT; 55199.000000; 55177.000000; 55195.000000; 55160.000000; 3520.000000; 3519.500000; 3519.500000; 3519.500000;
157; 2016-04-28 09:02:45.842 BRT; 55195.000000; 55185.000000; 55195.000000; 55160.000000; 3520.000000; 3519.500000; 3520.000000; 3520.000000;
158; 2016-04-28 09:02:46.931 BRT; 55199.000000; 55185.000000; 55195.000000; 55160.000000; 3520.000000; 3519.500000; 3520.000000; 3520.000000;
159; 2016-04-28 09:02:47.934 BRT; 55200.000000; 55185.000000; 55195.000000; 55160.000000; 3520.000000; 3519.500000; 3520.000000; 3520.000000;
160; 2016-04-28 09:02:49.150 BRT; 55204.000000; 55190.000000; 55195.000000; 55165.000000; 3520.100000; 3519.500000; 3520.000000; 3520.000000;
161; 2016-04-28 09:02:50.310 BRT; 55204.000000; 55193.000000; 55195.000000; 55175.000000; 3520.200000; 3519.500000; 3520.000000; 3520.000000;
162; 2016-04-28 09:02:51.530 BRT; 55214.000000; 55199.000000; 55200.000000; 55180.000000; 3520.200000; 3519.500000; 3520.000000; 3520.000000;
163; 2016-04-28 09:02:52.111 BRT; 55216.000000; 55195.000000; 55200.000000; 55180.000000; 3520.500000; 3519.500000; 3520.000000; 3520.000000;
164; 2016-04-28 09:02:53.146 BRT; 55220.000000; 55197.000000; 55200.000000; 55185.000000; 3520.200000; 3519.500000; 3520.000000; 3520.000000;
165; 2016-04-28 09:02:54.185 BRT; 55220.000000; 55205.000000; 55200.000000; 55190.000000; 3520.300000; 3519.500000; 3520.000000; 3520.000000;
166; 2016-04-28 09:02:55.265 BRT; 55215.000000; 55197.000000; 55200.000000; 55190.000000; 3520.300000; 3519.500000; 3520.000000; 3520.000000;
167; 2016-04-28 09:02:56.269 BRT; 55227.000000; 55210.000000; 55200.000000; 55195.000000; 3520.500000; 3519.500000; 3520.000000; 3520.000000;
168; 2016-04-28 09:02:57.272 BRT; 55236.000000; 55208.000000; 55200.000000; 55195.000000; 3520.500000; 3519.500000; 3520.000000; 3520.000000;
169; 2016-04-28 09:02:58.318 BRT; 55223.000000; 55210.000000; 55200.000000; 55195.000000; 3520.500000; 3519.500000; 3520.000000; 3520.000000;
170; 2016-04-28 09:02:59.338 BRT; 55226.000000; 55210.000000; 55200.000000; 55195.000000; 3520.500000; 3519.500000; 3520.000000; 3520.000000;
171; 2016-04-28 09:03:00.338 BRT; 55235.000000; 55225.000000; 55240.000000; 55210.000000; 3520.300000; 3519.500000; 3519.500000; 3519.500000;
172; 2016-04-28 09:03:01.376 BRT; 55237.000000; 55219.000000; 55240.000000; 55195.000000; 3520.000000; 3519.500000; 3519.500000; 3519.500000;
173; 2016-04-28 09:03:02.391 BRT; 55240.000000; 55225.000000; 55240.000000; 55210.000000; 3520.000000; 3519.000000; 3519.000000; 3519.000000;
174; 2016-04-28 09:03:03.396 BRT; 55240.000000; 55221.000000; 55240.000000; 55205.000000; 3520.000000; 3519.000000; 3519.000000; 3519.000000;
175; 2016-04-28 09:03:04.407 BRT; 55250.000000; 55240.000000; 55255.000000; 55240.000000; 3519.000000; 3518.500000; 3518.500000; 3518.500000;
176; 2016-04-28 09:03:05.424 BRT; 55250.000000; 55235.000000; 55255.000000; 55235.000000; 3519.000000; 3518.500000; 3518.000000; 3518.000000;
