id; time; WIN<qty=50>; WIN<result=R$>; IND<qty=10>; IND<result=R$>; WDO<qty=25>; WDO<result=R$>; DOL<qty=5>; DOL<result=R$>;
0; 2016-04-07 10:03:17.370 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
1; 2016-04-07 10:07:33.370 BRT; -0.001560; -195.000000; -0.002309; -288.600000; -0.005124; -640.500000; -0.005354; -669.310000;
2; 2016-04-07 10:11:49.370 BRT; 0.006128; 766.000000; 0.005691; 711.400000; -0.011244; -1405.500000; -0.011354; -1419.310000;
3; 2016-04-07 10:16:05.770 BRT; -0.002136; -267.000000; -0.002309; -288.600000; -0.024084; -3010.500000; -0.024354; -3044.310000;
4; 2016-04-07 10:20:21.101 BRT; 0.001768; 221.000000; 0.001291; 161.400000; -0.001244; -155.500000; -0.001354; -169.310000;
5; 2016-04-07 10:24:37.102 BRT; 0.001008; 126.000000; 0.000091; 11.400000; -0.003244; -405.500000; -0.003354; -419.310000;
6; 2016-04-07 10:28:53.106 BRT; -0.000672; -84.000000; -0.000909; -113.600000; -0.011404; -1425.500000; -0.011354; -1419.310000;
7; 2016-04-07 10:33:09.122 BRT; -0.020600; -2575.000000; -0.021309; -2663.600000; -0.000884; -110.500000; -0.001354; -169.310000;
8; 2016-04-07 10:37:25.129 BRT; -0.004640; -580.000000; -0.005509; -688.600000; 0.004076; 509.500000; 0.004646; 580.690000;
9; 2016-04-07 10:41:41.152 BRT; 0.011608; 1451.000000; 0.011291; 1411.400000; -0.010484; -1310.500000; -0.010354; -1294.310000;
10; 2016-04-07 10:45:57.214 BRT; -0.014136; -1767.000000; -0.014309; -1788.600000; 0.006756; 844.500000; 0.006646; 830.690000;
11; 2016-04-07 10:50:13.355 BRT; 0.003720; 465.000000; 0.002691; 336.400000; -0.014004; -1750.500000; -0.014354; -1794.310000;
12; 2016-04-07 10:54:29.371 BRT; 0.005944; 743.000000; 0.005091; 636.400000; 0.004236; 529.500000; 0.004646; 580.690000;
13; 2016-04-07 10:58:45.414 BRT; -0.003176; -397.000000; -0.003709; -463.600000; -0.004284; -535.500000; -0.004354; -544.310000;
14; 2016-04-07 11:03:01.414 BRT; 0.004304; 538.000000; 0.003691; 461.400000; 0.000316; 39.500000; -0.000354; -44.310000;
15; 2016-04-07 11:07:17.448 BRT; 0.000336; 42.000000; -0.000109; -13.600000; 0.000956; 119.500000; 0.001646; 205.690000;
16; 2016-04-07 11:11:33.452 BRT; -0.002168; -271.000000; -0.002909; -363.600000; -0.014804; -1850.500000; -0.014354; -1794.310000;
17; 2016-04-07 11:15:49.455 BRT; -0.002624; -328.000000; -0.002909; -363.600000; -0.013244; -1655.500000; -0.013354; -1669.310000;
18; 2016-04-07 11:20:05.550 BRT; -0.002672; -334.000000; -0.003109; -388.600000; -0.002244; -280.500000; -0.003354; -419.310000;
19; 2016-04-07 11:24:21.610 BRT; -0.009128; -1141.000000; -0.009909; -1238.600000; 0.011516; 1439.500000; 0.011646; 1455.690000;
20; 2016-04-07 11:28:37.629 BRT; 0.006560; 820.000000; 0.006091; 761.400000; -0.008244; -1030.500000; -0.008354; -1044.310000;
21; 2016-04-07 11:32:53.729 BRT; 0.003072; 384.000000; 0.002091; 261.400000; -0.000404; -50.500000; -0.001354; -169.310000;
22; 2016-04-07 11:37:09.734 BRT; -0.013368; -1671.000000; -0.013709; -1713.600000; -0.007764; -970.500000; -0.008354; -1044.310000;
23; 2016-04-07 11:41:25.775 BRT; -0.008832; -1104.000000; -0.008709; -1088.600000; 0.005756; 719.500000; 0.005646; 705.690000;
24; 2016-04-07 11:45:41.777 BRT; -0.004888; -611.000000; -0.005709; -713.600000; -0.004164; -520.500000; -0.003354; -419.310000;
25; 2016-04-07 11:49:57.837 BRT; 0.004968; 621.000000; 0.004491; 561.400000; -0.002244; -280.500000; -0.002354; -294.310000;
26; 2016-04-07 11:54:13.870 BRT; -0.007184; -898.000000; -0.007509; -938.600000; -0.002244; -280.500000; -0.002354; -294.310000;
27; 2016-04-07 11:58:29.885 BRT; -0.002104; -263.000000; -0.002709; -338.600000; -0.012324; -1540.500000; -0.012354; -1544.310000;
28; 2016-04-07 12:02:45.940 BRT; 0.006976; 872.000000; 0.006291; 786.400000; -0.006404; -800.500000; -0.007354; -919.310000;
29; 2016-04-07 12:07:01.946 BRT; 0.002320; 290.000000; 0.001891; 236.400000; -0.003404; -425.500000; -0.003354; -419.310000;
30; 2016-04-07 12:11:17.949 BRT; 0.002136; 267.000000; 0.001691; 211.400000; -0.000844; -105.500000; -0.000354; -44.310000;
31; 2016-04-07 12:15:34.300 BRT; -0.004040; -505.000000; -0.004509; -563.600000; 0.000756; 94.500000; 0.001646; 205.690000;
32; 2016-04-07 12:19:50.280 BRT; -0.003112; -389.000000; -0.003109; -388.600000; 0.005116; 639.500000; 0.004646; 580.690000;
33; 2016-04-07 12:24:06.300 BRT; -0.001032; -129.000000; -0.001709; -213.600000; -0.004524; -565.500000; -0.005354; -669.310000;
34; 2016-04-07 12:28:22.315 BRT; -0.005936; -742.000000; -0.006109; -763.600000; 0.001756; 219.500000; 0.001646; 205.690000;
35; 2016-04-07 12:32:38.393 BRT; -0.004344; -543.000000; -0.004709; -588.600000; 0.000636; 79.500000; -0.000354; -44.310000;
36; 2016-04-07 12:36:54.454 BRT; -0.001168; -146.000000; -0.001309; -163.600000; 0.003596; 449.500000; 0.003646; 455.690000;
37; 2016-04-07 12:41:10.528 BRT; 0.003048; 381.000000; 0.002891; 361.400000; -0.005684; -710.500000; -0.005354; -669.310000;
