id; time; WIN<qty=50>; WIN<result=R$>; IND<qty=10>; IND<result=R$>; WDO<qty=25>; WDO<result=R$>; DOL<qty=5>; DOL<result=R$>;
0; 2016-03-28 10:00:09.245 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
1; 2016-03-28 10:01:13.254 BRT; -0.002680; -335.000000; -0.002709; -338.600000; 0.003756; 469.500000; 0.003646; 455.690000;
2; 2016-03-28 10:02:17.261 BRT; -0.006168; -771.000000; -0.006509; -813.600000; -0.000044; -5.500000; 0.000646; 80.690000;
3; 2016-03-28 10:03:21.301 BRT; 0.000824; 103.000000; 0.000091; 11.400000; -0.002244; -280.500000; -0.002354; -294.310000;
4; 2016-03-28 10:04:25.318 BRT; -0.002856; -357.000000; -0.003109; -388.600000; -0.001644; -205.500000; -0.001354; -169.310000;
5; 2016-03-28 10:05:29.339 BRT; -0.005624; -703.000000; -0.006309; -788.600000; -0.001684; -210.500000; -0.002354; -294.310000;
6; 2016-03-28 10:06:33.340 BRT; -0.001688; -211.000000; -0.001909; -238.600000; -0.002244; -280.500000; -0.003354; -419.310000;
7; 2016-03-28 10:07:37.340 BRT; -0.003312; -414.000000; -0.003709; -463.600000; 0.005396; 674.500000; 0.005646; 705.690000;
8; 2016-03-28 10:08:41.428 BRT; -0.000752; -94.000000; -0.001709; -213.600000; -0.002764; -345.500000; -0.003354; -419.310000;
9; 2016-03-28 10:09:45.499 BRT; -0.001056; -132.000000; -0.001309; -163.600000; -0.005244; -655.500000; -0.005354; -669.310000;
10; 2016-03-28 10:10:49.710 BRT; -0.001192; -149.000000; -0.001509; -188.600000; -0.003084; -385.500000; -0.004354; -544.310000;
11; 2016-03-28 10:11:53.740 BRT; 0.002576; 322.000000; 0.002491; 311.400000; -0.003244; -405.500000; -0.004354; -544.310000;
12; 2016-03-28 10:12:57.914 BRT; -0.002968; -371.000000; -0.003109; -388.600000; -0.001364; -170.500000; -0.001354; -169.310000;
13; 2016-03-28 10:14:02.790 BRT; -0.003256; -407.000000; -0.003509; -438.600000; -0.001444; -180.500000; -0.001354; -169.310000;
14; 2016-03-28 10:15:06.960 BRT; 0.001440; 180.000000; 0.001491; 186.400000; -0.003084; -385.500000; -0.003354; -419.310000;
15; 2016-03-28 10:16:10.118 BRT; -0.003528; -441.000000; -0.004309; -538.600000; 0.001996; 249.500000; 0.001646; 205.690000;
16; 2016-03-28 10:17:14.124 BRT; -0.001424; -178.000000; -0.001509; -188.600000; -0.001164; -145.500000; -0.001354; -169.310000;
17; 2016-03-28 10:18:18.167 BRT; -0.001032; -129.000000; -0.001109; -138.600000; 0.003756; 469.500000; 0.003646; 455.690000;
18; 2016-03-28 10:19:22.199 BRT; -0.003256; -407.000000; -0.003709; -463.600000; -0.000564; -70.500000; -0.000354; -44.310000;
19; 2016-03-28 10:20:26.213 BRT; -0.000552; -69.000000; -0.000709; -88.600000; -0.003884; -485.500000; -0.004354; -544.310000;
20; 2016-03-28 10:21:30.245 BRT; -0.001216; -152.000000; -0.001309; -163.600000; -0.002244; -280.500000; -0.002354; -294.310000;
21; 2016-03-28 10:22:34.302 BRT; 0.001448; 181.000000; 0.001291; 161.400000; -0.001244; -155.500000; -0.001354; -169.310000;
22; 2016-03-28 10:23:38.302 BRT; -0.003176; -397.000000; -0.003709; -463.600000; -0.001004; -125.500000; -0.001354; -169.310000;
23; 2016-03-28 10:24:42.398 BRT; -0.000512; -64.000000; -0.000709; -88.600000; -0.001244; -155.500000; -0.001354; -169.310000;
