id; time; WIN<qty=50>; WIN<result=R$>; IND<qty=10>; IND<result=R$>; WDO<qty=25>; WDO<result=R$>; DOL<qty=5>; DOL<result=R$>;
0; 2016-03-10 10:00:10.526 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
1; 2016-03-10 10:01:14.556 BRT; 0.002520; 315.000000; 0.002291; 286.400000; -0.003844; -480.500000; -0.004354; -544.310000;
2; 2016-03-10 10:02:18.566 BRT; 0.002256; 282.000000; 0.001891; 236.400000; -0.007244; -905.500000; -0.007354; -919.310000;
3; 2016-03-10 10:03:22.566 BRT; -0.002016; -252.000000; -0.002109; -263.600000; 0.000356; 44.500000; -0.000354; -44.310000;
4; 2016-03-10 10:04:26.630 BRT; -0.003680; -460.000000; -0.004309; -538.600000; 0.000436; 54.500000; 0.000646; 80.690000;
5; 2016-03-10 10:05:30.633 BRT; -0.004056; -507.000000; -0.004309; -538.600000; -0.003324; -415.500000; -0.002354; -294.310000;
6; 2016-03-10 10:06:34.889 BRT; -0.010120; -1265.000000; -0.010309; -1288.600000; 0.001596; 199.500000; 0.000646; 80.690000;
7; 2016-03-10 10:07:38.889 BRT; -0.003072; -384.000000; -0.004309; -538.600000; 0.001276; 159.500000; 0.001646; 205.690000;
8; 2016-03-10 10:08:42.913 BRT; -0.002016; -252.000000; -0.002709; -338.600000; -0.002364; -295.500000; -0.003354; -419.310000;
9; 2016-03-10 10:09:46.913 BRT; -0.003584; -448.000000; -0.004309; -538.600000; 0.004556; 569.500000; 0.003646; 455.690000;
10; 2016-03-10 10:10:51.610 BRT; -0.000008; -1.000000; -0.000309; -38.600000; 0.000956; 119.500000; 0.001646; 205.690000;
11; 2016-03-10 10:11:55.630 BRT; -0.005024; -628.000000; -0.005709; -713.600000; -0.002124; -265.500000; -0.001354; -169.310000;
12; 2016-03-10 10:12:59.183 BRT; -0.004232; -529.000000; -0.004509; -563.600000; 0.008636; 1079.500000; 0.007646; 955.690000;
13; 2016-03-10 10:14:03.205 BRT; -0.004080; -510.000000; -0.004509; -563.600000; 0.003756; 469.500000; 0.003646; 455.690000;
14; 2016-03-10 10:15:07.206 BRT; -0.002480; -310.000000; -0.003309; -413.600000; -0.001164; -145.500000; -0.001354; -169.310000;
15; 2016-03-10 10:16:11.288 BRT; -0.000888; -111.000000; -0.001509; -188.600000; 0.000756; 94.500000; 0.000646; 80.690000;
