id; time; WIN<qty=50>; WIN<result=R$>; IND<qty=10>; IND<result=R$>; WDO<qty=25>; WDO<result=R$>; DOL<qty=5>; DOL<result=R$>;
0; 2016-03-02 10:00:07.341 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
1; 2016-03-02 10:01:11.347 BRT; -0.006608; -826.000000; -0.006709; -838.600000; 0.005876; 734.500000; 0.006646; 830.690000;
2; 2016-03-02 10:02:15.413 BRT; -0.002248; -281.000000; -0.002509; -313.600000; -0.003964; -495.500000; -0.003354; -419.310000;
3; 2016-03-02 10:03:19.484 BRT; 0.000016; 2.000000; -0.000709; -88.600000; 0.001356; 169.500000; 0.001646; 205.690000;
4; 2016-03-02 10:04:23.512 BRT; -0.003824; -478.000000; -0.004109; -513.600000; 0.000396; 49.500000; -0.000354; -44.310000;
5; 2016-03-02 10:05:27.522 BRT; -0.007768; -971.000000; -0.008109; -1013.600000; 0.001756; 219.500000; 0.002646; 330.690000;
6; 2016-03-02 10:06:31.552 BRT; -0.003488; -436.000000; -0.003709; -463.600000; -0.002644; -330.500000; -0.002354; -294.310000;
7; 2016-03-02 10:07:35.577 BRT; 0.001424; 178.000000; 0.000891; 111.400000; -0.003444; -430.500000; -0.004354; -544.310000;
8; 2016-03-02 10:08:39.587 BRT; -0.007152; -894.000000; -0.007309; -913.600000; 0.004436; 554.500000; 0.003646; 455.690000;
9; 2016-03-02 10:09:43.639 BRT; 0.000064; 8.000000; -0.000109; -13.600000; -0.001004; -125.500000; -0.000354; -44.310000;
10; 2016-03-02 10:10:47.664 BRT; 0.002048; 256.000000; 0.001691; 211.400000; -0.001924; -240.500000; -0.002354; -294.310000;
11; 2016-03-02 10:11:51.817 BRT; -0.003112; -389.000000; -0.002709; -338.600000; -0.001844; -230.500000; -0.003354; -419.310000;
12; 2016-03-02 10:12:55.836 BRT; 0.009904; 1238.000000; 0.009491; 1186.400000; -0.006244; -780.500000; -0.006354; -794.310000;
13; 2016-03-02 10:14:00.390 BRT; -0.003864; -483.000000; -0.004109; -513.600000; -0.006644; -830.500000; -0.008354; -1044.310000;
14; 2016-03-02 10:15:04.390 BRT; 0.004024; 503.000000; 0.003691; 461.400000; -0.005324; -665.500000; -0.005354; -669.310000;
15; 2016-03-02 10:16:08.390 BRT; -0.002856; -357.000000; -0.002709; -338.600000; -0.004204; -525.500000; -0.004354; -544.310000;
16; 2016-03-02 10:17:12.570 BRT; -0.005976; -747.000000; -0.006709; -838.600000; 0.003956; 494.500000; 0.004646; 580.690000;
17; 2016-03-02 10:18:16.570 BRT; -0.008960; -1120.000000; -0.008909; -1113.600000; -0.003964; -495.500000; -0.004354; -544.310000;
18; 2016-03-02 10:19:20.620 BRT; 0.000776; 97.000000; 0.000091; 11.400000; 0.000916; 114.500000; 0.001646; 205.690000;
19; 2016-03-02 10:20:24.175 BRT; -0.002880; -360.000000; -0.003309; -413.600000; -0.001244; -155.500000; -0.001354; -169.310000;
20; 2016-03-02 10:21:28.220 BRT; 0.000296; 37.000000; -0.000309; -38.600000; 0.002196; 274.500000; 0.001646; 205.690000;
21; 2016-03-02 10:22:32.286 BRT; 0.001864; 233.000000; 0.001291; 161.400000; -0.002324; -290.500000; -0.002354; -294.310000;
22; 2016-03-02 10:23:36.291 BRT; 0.004640; 580.000000; 0.004091; 511.400000; -0.004204; -525.500000; -0.003354; -419.310000;
23; 2016-03-02 10:24:40.297 BRT; -0.000416; -52.000000; -0.000909; -113.600000; -0.003204; -400.500000; -0.003354; -419.310000;
24; 2016-03-02 10:25:44.356 BRT; -0.004792; -599.000000; -0.005509; -688.600000; -0.001604; -200.500000; -0.002354; -294.310000;
25; 2016-03-02 10:26:48.385 BRT; -0.009960; -1245.000000; -0.010109; -1263.600000; -0.001284; -160.500000; -0.002354; -294.310000;
26; 2016-03-02 10:27:52.537 BRT; 0.003464; 433.000000; 0.002891; 361.400000; -0.006524; -815.500000; -0.007354; -919.310000;
27; 2016-03-02 10:28:56.610 BRT; -0.001296; -162.000000; -0.001909; -238.600000; -0.002364; -295.500000; -0.002354; -294.310000;
28; 2016-03-02 10:30:00.620 BRT; -0.006096; -762.000000; -0.006709; -838.600000; 0.003116; 389.500000; 0.002646; 330.690000;
29; 2016-03-02 10:31:04.647 BRT; -0.000600; -75.000000; -0.001109; -138.600000; -0.011324; -1415.500000; -0.011354; -1419.310000;
30; 2016-03-02 10:32:08.649 BRT; -0.002984; -373.000000; -0.003509; -438.600000; -0.001644; -205.500000; -0.001354; -169.310000;
