id; time; WIN<BUY_ASK,qty=50>; WIN<SELL_BID,qty=50>; IND<BUY_ASK,qty=10>; IND<SELL_BID,qty=10>; WDO<BUY_ASK,qty=25>; WDO<SELL_BID,qty=25>; DOL<BUY_ASK,qty=5>; DOL<SELL_BID,qty=5>;
12; 2016-03-31 09:00:17.766 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
13; 2016-03-31 09:00:18.815 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
14; 2016-03-31 09:00:19.818 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
15; 2016-03-31 09:00:21.221 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
16; 2016-03-31 09:00:22.273 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
17; 2016-03-31 09:00:23.423 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
18; 2016-03-31 09:00:24.672 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
19; 2016-03-31 09:00:26.376 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
20; 2016-03-31 09:00:27.391 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
21; 2016-03-31 09:00:28.559 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
22; 2016-03-31 09:00:29.559 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
23; 2016-03-31 09:00:30.776 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
24; 2016-03-31 09:00:31.902 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
25; 2016-03-31 09:00:32.913 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
26; 2016-03-31 09:00:33.954 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
27; 2016-03-31 09:00:35.870 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
28; 2016-03-31 09:00:36.203 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
29; 2016-03-31 09:00:37.640 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
30; 2016-03-31 09:00:38.744 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
31; 2016-03-31 09:00:39.760 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
32; 2016-03-31 09:00:40.765 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 3625.000000; 3623.500000; 0.000000; 0.000000;
33; 2016-03-31 09:00:41.919 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 3625.000000; 3623.500000; 0.000000; 0.000000;
34; 2016-03-31 09:00:42.940 BRT; 51100.000000; 51078.000000; 0.000000; 0.000000; 3625.000000; 3623.500000; 0.000000; 0.000000;
35; 2016-03-31 09:00:44.273 BRT; 51095.000000; 51058.000000; 0.000000; 0.000000; 3625.000000; 3623.500000; 0.000000; 0.000000;
36; 2016-03-31 09:00:45.288 BRT; 51150.000000; 51101.000000; 0.000000; 0.000000; 3625.000000; 3623.500000; 0.000000; 0.000000;
37; 2016-03-31 09:00:46.305 BRT; 51135.000000; 51101.000000; 0.000000; 0.000000; 3625.000000; 3623.500000; 0.000000; 0.000000;
38; 2016-03-31 09:00:47.323 BRT; 51136.000000; 51101.000000; 0.000000; 0.000000; 3625.000000; 3623.500000; 0.000000; 0.000000;
39; 2016-03-31 09:00:48.374 BRT; 51122.000000; 51092.000000; 51115.000000; 51050.000000; 3625.000000; 3623.500000; 0.000000; 0.000000;
40; 2016-03-31 09:00:49.424 BRT; 51119.000000; 51092.000000; 51100.000000; 51050.000000; 3625.000000; 3623.500000; 0.000000; 0.000000;
41; 2016-03-31 09:00:50.435 BRT; 51100.000000; 51075.000000; 51100.000000; 51040.000000; 3625.000000; 3623.500000; 0.000000; 0.000000;
42; 2016-03-31 09:00:51.447 BRT; 50968.000000; 50955.000000; 51000.000000; 50890.000000; 3625.000000; 3623.500000; 0.000000; 0.000000;
43; 2016-03-31 09:00:52.478 BRT; 50959.000000; 50913.000000; 50995.000000; 50875.000000; 3625.000000; 3623.500000; 0.000000; 0.000000;
44; 2016-03-31 09:00:53.488 BRT; 50952.000000; 50909.000000; 50995.000000; 50875.000000; 3625.000000; 3623.500000; 3628.000000; 3628.000000;
45; 2016-03-31 09:00:54.488 BRT; 50961.000000; 50920.000000; 50995.000000; 50875.000000; 3625.000000; 3623.500000; 3628.000000; 3628.000000;
46; 2016-03-31 09:00:55.560 BRT; 50945.000000; 50917.000000; 50980.000000; 50885.000000; 3625.000000; 3623.500000; 3628.000000; 3628.000000;
47; 2016-03-31 09:00:56.587 BRT; 50935.000000; 50906.000000; 50995.000000; 50890.000000; 3625.000000; 3623.500000; 3628.000000; 3628.000000;
48; 2016-03-31 09:00:57.588 BRT; 50900.000000; 50886.000000; 50935.000000; 50860.000000; 3625.000000; 3623.500000; 3626.500000; 3626.500000;
49; 2016-03-31 09:00:58.588 BRT; 50862.000000; 50828.000000; 50905.000000; 50835.000000; 3625.000000; 3623.500000; 3628.500000; 3628.500000;
50; 2016-03-31 09:00:59.614 BRT; 50924.000000; 50870.000000; 50965.000000; 50845.000000; 3625.000000; 3623.500000; 3625.500000; 3625.500000;
51; 2016-03-31 09:01:00.636 BRT; 50928.000000; 50905.000000; 50950.000000; 50880.000000; 3625.000000; 3623.500000; 3625.500000; 3625.500000;
52; 2016-03-31 09:01:01.669 BRT; 50950.000000; 50910.000000; 50950.000000; 50905.000000; 3625.000000; 3623.500000; 3625.500000; 3625.500000;
53; 2016-03-31 09:01:02.674 BRT; 50956.000000; 50930.000000; 50950.000000; 50930.000000; 3625.000000; 3623.500000; 3625.500000; 3625.500000;
54; 2016-03-31 09:01:03.713 BRT; 50970.000000; 50946.000000; 50995.000000; 50955.000000; 3625.000000; 3623.500000; 3625.500000; 3625.500000;
55; 2016-03-31 09:01:04.732 BRT; 50960.000000; 50939.000000; 50985.000000; 50870.000000; 3625.000000; 3623.500000; 3626.000000; 3626.000000;
56; 2016-03-31 09:01:06.242 BRT; 50967.000000; 50934.000000; 50985.000000; 50885.000000; 3625.000000; 3623.500000; 3626.000000; 3626.000000;
57; 2016-03-31 09:01:07.244 BRT; 50965.000000; 50944.000000; 50990.000000; 50910.000000; 3625.000000; 3623.500000; 3626.000000; 3626.000000;
58; 2016-03-31 09:01:08.290 BRT; 50965.000000; 50945.000000; 50970.000000; 50910.000000; 3625.000000; 3623.500000; 3626.000000; 3626.000000;
59; 2016-03-31 09:01:09.290 BRT; 50940.000000; 50910.000000; 50960.000000; 50900.000000; 3625.000000; 3623.500000; 3625.000000; 3625.000000;
60; 2016-03-31 09:01:10.298 BRT; 50925.000000; 50905.000000; 50955.000000; 50860.000000; 3625.000000; 3623.500000; 3627.000000; 3627.000000;
61; 2016-03-31 09:01:11.364 BRT; 50941.000000; 50910.000000; 50950.000000; 50870.000000; 3625.000000; 3623.500000; 3627.000000; 3627.000000;
62; 2016-03-31 09:01:12.365 BRT; 50944.000000; 50919.000000; 50950.000000; 50910.000000; 3625.000000; 3623.500000; 3627.000000; 3627.000000;
63; 2016-03-31 09:01:13.392 BRT; 50946.000000; 50917.000000; 50950.000000; 50910.000000; 3625.000000; 3623.500000; 3627.000000; 3627.000000;
64; 2016-03-31 09:01:14.458 BRT; 50946.000000; 50925.000000; 50950.000000; 50910.000000; 3625.000000; 3623.500000; 3627.000000; 3627.000000;
65; 2016-03-31 09:01:15.459 BRT; 50955.000000; 50935.000000; 50950.000000; 50910.000000; 3625.000000; 3623.500000; 3627.000000; 3627.000000;
66; 2016-03-31 09:01:16.468 BRT; 50945.000000; 50916.000000; 50950.000000; 50905.000000; 3625.000000; 3623.500000; 3627.000000; 3627.000000;
67; 2016-03-31 09:01:17.530 BRT; 50930.000000; 50910.000000; 50950.000000; 50890.000000; 3625.000000; 3623.500000; 3627.500000; 3627.500000;
68; 2016-03-31 09:01:18.531 BRT; 50945.000000; 50920.000000; 50950.000000; 50890.000000; 3625.000000; 3623.500000; 3628.000000; 3628.000000;
69; 2016-03-31 09:01:19.749 BRT; 50985.000000; 50965.000000; 50990.000000; 50950.000000; 3625.000000; 3623.500000; 3628.000000; 3628.000000;
70; 2016-03-31 09:01:20.950 BRT; 50989.000000; 50970.000000; 50990.000000; 50950.000000; 3625.000000; 3623.500000; 3628.000000; 3628.000000;
71; 2016-03-31 09:01:21.960 BRT; 50932.000000; 50895.000000; 50955.000000; 50875.000000; 3625.000000; 3623.500000; 3628.000000; 3628.000000;
72; 2016-03-31 09:01:22.961 BRT; 50954.000000; 50925.000000; 50985.000000; 50905.000000; 3625.000000; 3623.500000; 3627.500000; 3627.500000;
73; 2016-03-31 09:01:23.961 BRT; 50956.000000; 50941.000000; 50990.000000; 50935.000000; 3625.000000; 3623.500000; 3627.500000; 3627.500000;
74; 2016-03-31 09:01:24.980 BRT; 50962.000000; 50940.000000; 50990.000000; 50930.000000; 3625.000000; 3623.500000; 3625.500000; 3625.500000;
75; 2016-03-31 09:01:25.984 BRT; 50964.000000; 50940.000000; 50990.000000; 50920.000000; 3625.000000; 3623.500000; 3625.500000; 3625.500000;
76; 2016-03-31 09:01:27.121 BRT; 50948.000000; 50916.000000; 50975.000000; 50900.000000; 3625.000000; 3623.500000; 3625.500000; 3625.500000;
77; 2016-03-31 09:01:28.145 BRT; 50948.000000; 50911.000000; 50975.000000; 50900.000000; 3625.000000; 3623.500000; 3625.500000; 3625.500000;
78; 2016-03-31 09:01:29.265 BRT; 50949.000000; 50920.000000; 50975.000000; 50900.000000; 3625.000000; 3623.500000; 3625.000000; 3625.000000;
79; 2016-03-31 09:01:30.314 BRT; 50900.000000; 50885.000000; 50905.000000; 50875.000000; 3625.000000; 3623.500000; 3625.000000; 3625.000000;
80; 2016-03-31 09:01:31.372 BRT; 50901.000000; 50876.000000; 50905.000000; 50875.000000; 3625.000000; 3623.500000; 3625.000000; 3625.000000;
81; 2016-03-31 09:01:32.400 BRT; 50883.000000; 50860.000000; 50900.000000; 50870.000000; 3625.000000; 3623.500000; 3625.500000; 3625.500000;
82; 2016-03-31 09:01:33.417 BRT; 50871.000000; 50841.000000; 50875.000000; 50830.000000; 3625.000000; 3623.500000; 3626.000000; 3626.000000;
83; 2016-03-31 09:01:34.417 BRT; 50877.000000; 50846.000000; 50875.000000; 50830.000000; 3625.000000; 3623.500000; 3625.000000; 3625.000000;
84; 2016-03-31 09:01:35.679 BRT; 50880.000000; 50855.000000; 50875.000000; 50830.000000; 3625.000000; 3623.500000; 3620.500000; 3620.500000;
85; 2016-03-31 09:01:36.723 BRT; 50882.000000; 50858.000000; 50875.000000; 50830.000000; 3625.000000; 3623.500000; 3620.000000; 3620.000000;
86; 2016-03-31 09:01:37.833 BRT; 50888.000000; 50859.000000; 50875.000000; 50830.000000; 3625.000000; 3623.500000; 3620.000000; 3620.000000;
87; 2016-03-31 09:01:38.835 BRT; 50912.000000; 50875.000000; 50905.000000; 50850.000000; 3625.000000; 3623.500000; 3620.000000; 3620.000000;
88; 2016-03-31 09:01:39.856 BRT; 50896.000000; 50871.000000; 50905.000000; 50850.000000; 3625.000000; 3623.500000; 3620.000000; 3620.000000;
89; 2016-03-31 09:01:40.914 BRT; 50896.000000; 50871.000000; 50905.000000; 50850.000000; 3625.000000; 3623.500000; 3618.000000; 3618.000000;
90; 2016-03-31 09:01:41.995 BRT; 50896.000000; 50871.000000; 50905.000000; 50850.000000; 3625.000000; 3623.500000; 3619.500000; 3619.500000;
91; 2016-03-31 09:01:42.998 BRT; 50897.000000; 50872.000000; 50905.000000; 50850.000000; 3625.000000; 3623.500000; 3621.500000; 3621.500000;
92; 2016-03-31 09:01:44.800 BRT; 50890.000000; 50871.000000; 50905.000000; 50850.000000; 3625.000000; 3623.500000; 3621.500000; 3621.500000;
93; 2016-03-31 09:01:45.820 BRT; 50900.000000; 50871.000000; 50905.000000; 50850.000000; 3625.000000; 3623.500000; 3621.500000; 3621.500000;
94; 2016-03-31 09:01:46.155 BRT; 50900.000000; 50879.000000; 50905.000000; 50850.000000; 3625.000000; 3623.500000; 3621.500000; 3621.500000;
95; 2016-03-31 09:01:47.167 BRT; 50890.000000; 50870.000000; 50905.000000; 50850.000000; 3625.000000; 3623.500000; 3621.500000; 3621.500000;
96; 2016-03-31 09:01:48.210 BRT; 50900.000000; 50885.000000; 50905.000000; 50875.000000; 3625.000000; 3623.500000; 3621.500000; 3621.500000;
97; 2016-03-31 09:01:49.652 BRT; 50915.000000; 50895.000000; 50905.000000; 50890.000000; 3625.000000; 3623.500000; 3621.500000; 3621.500000;
98; 2016-03-31 09:01:50.727 BRT; 50893.000000; 50869.000000; 50905.000000; 50845.000000; 3625.000000; 3623.500000; 3621.000000; 3621.000000;
99; 2016-03-31 09:01:52.430 BRT; 50893.000000; 50862.000000; 50900.000000; 50845.000000; 3625.000000; 3623.500000; 3618.000000; 3618.000000;
100; 2016-03-31 09:01:53.720 BRT; 50890.000000; 50870.000000; 50900.000000; 50845.000000; 3625.000000; 3623.500000; 3618.000000; 3618.000000;
101; 2016-03-31 09:01:54.149 BRT; 50891.000000; 50862.000000; 50900.000000; 50845.000000; 3625.000000; 3623.500000; 3618.000000; 3618.000000;
102; 2016-03-31 09:01:55.196 BRT; 50890.000000; 50870.000000; 50900.000000; 50835.000000; 3625.000000; 3623.500000; 3618.000000; 3618.000000;
103; 2016-03-31 09:01:56.236 BRT; 50899.000000; 50870.000000; 50900.000000; 50835.000000; 3625.000000; 3623.500000; 3617.500000; 3617.500000;
104; 2016-03-31 09:01:57.424 BRT; 50897.000000; 50866.000000; 50900.000000; 50835.000000; 3625.000000; 3623.500000; 3617.500000; 3617.500000;
105; 2016-03-31 09:01:58.773 BRT; 50899.000000; 50866.000000; 50900.000000; 50835.000000; 3625.000000; 3623.500000; 3617.500000; 3617.500000;
106; 2016-03-31 09:02:00.190 BRT; 50904.000000; 50875.000000; 50900.000000; 50845.000000; 3625.000000; 3623.500000; 3617.000000; 3617.000000;
107; 2016-03-31 09:02:01.700 BRT; 50895.000000; 50875.000000; 50900.000000; 50845.000000; 3625.000000; 3623.500000; 3617.000000; 3617.000000;
108; 2016-03-31 09:02:02.198 BRT; 50896.000000; 50875.000000; 50900.000000; 50845.000000; 3625.000000; 3623.500000; 3617.500000; 3617.500000;
109; 2016-03-31 09:02:03.382 BRT; 50896.000000; 50869.000000; 50900.000000; 50845.000000; 3625.000000; 3623.500000; 3617.500000; 3617.500000;
110; 2016-03-31 09:02:04.404 BRT; 50885.000000; 50860.000000; 50895.000000; 50830.000000; 3625.000000; 3623.500000; 3617.500000; 3617.500000;
111; 2016-03-31 09:02:05.404 BRT; 50890.000000; 50870.000000; 50895.000000; 50850.000000; 3625.000000; 3623.500000; 3617.500000; 3617.500000;
112; 2016-03-31 09:02:06.456 BRT; 50890.000000; 50866.000000; 50900.000000; 50850.000000; 3625.000000; 3623.500000; 3617.500000; 3617.500000;
113; 2016-03-31 09:02:07.559 BRT; 50896.000000; 50875.000000; 50900.000000; 50850.000000; 3625.000000; 3623.500000; 3617.500000; 3617.500000;
114; 2016-03-31 09:02:08.563 BRT; 50897.000000; 50880.000000; 50905.000000; 50865.000000; 3625.000000; 3623.500000; 3617.500000; 3617.500000;
115; 2016-03-31 09:02:09.616 BRT; 50898.000000; 50874.000000; 50905.000000; 50865.000000; 3625.000000; 3623.500000; 3617.500000; 3617.500000;
116; 2016-03-31 09:02:10.769 BRT; 50890.000000; 50866.000000; 50905.000000; 50865.000000; 3625.000000; 3623.500000; 3616.500000; 3616.500000;
117; 2016-03-31 09:02:11.934 BRT; 50898.000000; 50876.000000; 50905.000000; 50875.000000; 3625.000000; 3623.500000; 3619.000000; 3619.000000;
118; 2016-03-31 09:02:12.939 BRT; 50895.000000; 50876.000000; 50905.000000; 50875.000000; 3625.000000; 3623.500000; 3619.500000; 3619.500000;
119; 2016-03-31 09:02:14.560 BRT; 50891.000000; 50862.000000; 50895.000000; 50865.000000; 3625.000000; 3623.500000; 3619.500000; 3619.500000;
120; 2016-03-31 09:02:15.140 BRT; 50894.000000; 50870.000000; 50895.000000; 50865.000000; 3625.000000; 3623.500000; 3619.500000; 3619.500000;
121; 2016-03-31 09:02:16.291 BRT; 50889.000000; 50870.000000; 50900.000000; 50865.000000; 3625.000000; 3623.500000; 3619.500000; 3619.500000;
122; 2016-03-31 09:02:17.322 BRT; 50885.000000; 50864.000000; 50900.000000; 50865.000000; 3625.000000; 3623.500000; 3619.500000; 3619.500000;
123; 2016-03-31 09:02:18.912 BRT; 50890.000000; 50867.000000; 50900.000000; 50865.000000; 3625.000000; 3623.500000; 3619.500000; 3619.500000;
124; 2016-03-31 09:02:19.912 BRT; 50900.000000; 50875.000000; 50900.000000; 50865.000000; 3625.000000; 3623.500000; 3619.500000; 3619.500000;
125; 2016-03-31 09:02:21.270 BRT; 50900.000000; 50876.000000; 50900.000000; 50865.000000; 3625.000000; 3623.500000; 3619.500000; 3619.500000;
126; 2016-03-31 09:02:22.360 BRT; 50900.000000; 50885.000000; 50900.000000; 50870.000000; 3625.000000; 3623.500000; 3619.500000; 3619.500000;
127; 2016-03-31 09:02:23.920 BRT; 50900.000000; 50883.000000; 50900.000000; 50870.000000; 3625.000000; 3623.500000; 3619.500000; 3619.500000;
128; 2016-03-31 09:02:24.204 BRT; 50902.000000; 50883.000000; 50900.000000; 50870.000000; 3625.000000; 3623.500000; 3619.500000; 3619.500000;
129; 2016-03-31 09:02:25.291 BRT; 50900.000000; 50883.000000; 50900.000000; 50870.000000; 3625.000000; 3623.500000; 3617.500000; 3617.500000;
130; 2016-03-31 09:02:26.456 BRT; 50909.000000; 50883.000000; 50900.000000; 50875.000000; 3625.000000; 3623.500000; 3617.500000; 3617.500000;
131; 2016-03-31 09:02:27.558 BRT; 50903.000000; 50883.000000; 50900.000000; 50875.000000; 3625.000000; 3623.500000; 3617.500000; 3617.500000;
132; 2016-03-31 09:02:28.633 BRT; 50903.000000; 50883.000000; 50900.000000; 50875.000000; 3625.000000; 3623.500000; 3617.500000; 3617.500000;
133; 2016-03-31 09:02:29.680 BRT; 50898.000000; 50883.000000; 50900.000000; 50875.000000; 3625.000000; 3623.500000; 3618.000000; 3618.000000;
134; 2016-03-31 09:02:30.905 BRT; 50905.000000; 50882.000000; 50900.000000; 50875.000000; 3625.000000; 3623.500000; 3618.000000; 3618.000000;
135; 2016-03-31 09:02:31.996 BRT; 50915.000000; 50890.000000; 50900.000000; 50875.000000; 3625.000000; 3623.500000; 3618.000000; 3618.000000;
136; 2016-03-31 09:02:33.600 BRT; 50915.000000; 50892.000000; 50900.000000; 50875.000000; 3625.000000; 3623.500000; 3618.000000; 3618.000000;
137; 2016-03-31 09:02:34.760 BRT; 50900.000000; 50880.000000; 50900.000000; 50865.000000; 3625.000000; 3623.500000; 3618.000000; 3618.000000;
138; 2016-03-31 09:02:35.109 BRT; 50907.000000; 50880.000000; 50900.000000; 50865.000000; 3625.000000; 3623.500000; 3618.000000; 3618.000000;
139; 2016-03-31 09:02:36.253 BRT; 50899.000000; 50877.000000; 50900.000000; 50870.000000; 3625.000000; 3623.500000; 3621.000000; 3621.000000;
140; 2016-03-31 09:02:37.315 BRT; 50900.000000; 50885.000000; 50900.000000; 50870.000000; 3625.000000; 3623.500000; 3622.500000; 3622.500000;
141; 2016-03-31 09:02:38.332 BRT; 50900.000000; 50885.000000; 50900.000000; 50870.000000; 3625.000000; 3623.500000; 3622.500000; 3622.500000;
142; 2016-03-31 09:02:39.370 BRT; 50902.000000; 50885.000000; 50900.000000; 50870.000000; 3625.000000; 3623.500000; 3622.500000; 3622.500000;
143; 2016-03-31 09:02:40.473 BRT; 50913.000000; 50885.000000; 50900.000000; 50870.000000; 3625.000000; 3623.500000; 3621.500000; 3621.500000;
144; 2016-03-31 09:02:41.567 BRT; 50920.000000; 50900.000000; 50900.000000; 50880.000000; 3625.000000; 3623.500000; 3621.500000; 3621.500000;
145; 2016-03-31 09:02:42.871 BRT; 50923.000000; 50900.000000; 50900.000000; 50880.000000; 3625.000000; 3623.500000; 3621.500000; 3621.500000;
146; 2016-03-31 09:02:44.238 BRT; 50905.000000; 50885.000000; 50900.000000; 50875.000000; 3625.000000; 3623.500000; 3624.000000; 3624.000000;
147; 2016-03-31 09:02:45.265 BRT; 50911.000000; 50885.000000; 50900.000000; 50875.000000; 3625.000000; 3623.500000; 3624.000000; 3624.000000;
148; 2016-03-31 09:02:46.285 BRT; 50913.000000; 50885.000000; 50900.000000; 50880.000000; 3625.000000; 3623.500000; 3624.000000; 3624.000000;
149; 2016-03-31 09:02:47.285 BRT; 50915.000000; 50895.000000; 50890.000000; 50875.000000; 3625.000000; 3623.500000; 3624.000000; 3624.000000;
150; 2016-03-31 09:02:48.285 BRT; 50915.000000; 50890.000000; 50890.000000; 50870.000000; 3625.000000; 3623.500000; 3624.000000; 3624.000000;
151; 2016-03-31 09:02:49.571 BRT; 50900.000000; 50885.000000; 50890.000000; 50865.000000; 3625.000000; 3623.500000; 3624.000000; 3624.000000;
152; 2016-03-31 09:02:50.574 BRT; 50895.000000; 50877.000000; 50890.000000; 50865.000000; 3625.000000; 3623.500000; 3626.000000; 3626.000000;
153; 2016-03-31 09:02:51.608 BRT; 50900.000000; 50875.000000; 50890.000000; 50865.000000; 3625.000000; 3623.500000; 3626.000000; 3626.000000;
154; 2016-03-31 09:02:52.617 BRT; 50890.000000; 50867.000000; 50875.000000; 50850.000000; 3625.000000; 3623.500000; 3629.000000; 3629.000000;
155; 2016-03-31 09:02:53.643 BRT; 50881.000000; 50864.000000; 50875.000000; 50850.000000; 3625.000000; 3623.500000; 3629.000000; 3629.000000;
156; 2016-03-31 09:02:54.666 BRT; 50880.000000; 50856.000000; 50890.000000; 50850.000000; 3625.000000; 3623.500000; 3629.000000; 3629.000000;
157; 2016-03-31 09:02:55.682 BRT; 50875.000000; 50848.000000; 50890.000000; 50830.000000; 3625.000000; 3623.500000; 3629.000000; 3629.000000;
158; 2016-03-31 09:02:56.896 BRT; 50870.000000; 50855.000000; 50890.000000; 50830.000000; 3625.000000; 3623.500000; 3629.000000; 3629.000000;
159; 2016-03-31 09:02:57.896 BRT; 50865.000000; 50846.000000; 50895.000000; 50830.000000; 3625.000000; 3623.500000; 3629.000000; 3629.000000;
160; 2016-03-31 09:02:58.963 BRT; 50858.000000; 50839.000000; 50885.000000; 50830.000000; 3625.000000; 3623.500000; 3626.000000; 3626.000000;
161; 2016-03-31 09:02:59.977 BRT; 50847.000000; 50831.000000; 50885.000000; 50840.000000; 3625.000000; 3623.500000; 3626.000000; 3626.000000;
162; 2016-03-31 09:03:01.000 BRT; 50846.000000; 50830.000000; 50890.000000; 50840.000000; 3625.000000; 3623.500000; 3625.500000; 3625.500000;
163; 2016-03-31 09:03:02.510 BRT; 50846.000000; 50830.000000; 50890.000000; 50840.000000; 3625.000000; 3623.500000; 3627.500000; 3627.500000;
164; 2016-03-31 09:03:03.187 BRT; 50848.000000; 50831.000000; 50890.000000; 50840.000000; 3625.000000; 3623.500000; 3627.500000; 3627.500000;
165; 2016-03-31 09:03:04.203 BRT; 50855.000000; 50831.000000; 50890.000000; 50840.000000; 3625.000000; 3623.500000; 3627.500000; 3627.500000;
166; 2016-03-31 09:03:05.213 BRT; 50860.000000; 50833.000000; 50890.000000; 50840.000000; 3625.000000; 3624.000000; 3627.500000; 3627.500000;
167; 2016-03-31 09:03:06.273 BRT; 50860.000000; 50833.000000; 50890.000000; 50840.000000; 3625.000000; 3624.000000; 3627.500000; 3627.500000;
168; 2016-03-31 09:03:07.289 BRT; 50856.000000; 50835.000000; 50890.000000; 50840.000000; 3625.000000; 3624.000000; 3627.500000; 3627.500000;
169; 2016-03-31 09:03:08.295 BRT; 50815.000000; 50790.000000; 50820.000000; 50800.000000; 3625.000000; 3624.000000; 3627.500000; 3627.500000;
170; 2016-03-31 09:03:09.350 BRT; 50805.000000; 50785.000000; 50820.000000; 50800.000000; 3625.000000; 3624.000000; 3627.500000; 3627.500000;
171; 2016-03-31 09:03:10.413 BRT; 50796.000000; 50783.000000; 50805.000000; 50765.000000; 3625.000000; 3624.000000; 3627.500000; 3627.500000;
172; 2016-03-31 09:03:11.438 BRT; 50809.000000; 50795.000000; 50815.000000; 50770.000000; 3625.000000; 3624.000000; 3627.500000; 3627.500000;
173; 2016-03-31 09:03:12.470 BRT; 50809.000000; 50785.000000; 50815.000000; 50780.000000; 3625.000000; 3624.000000; 3627.500000; 3627.500000;
174; 2016-03-31 09:03:13.594 BRT; 50817.000000; 50795.000000; 50815.000000; 50780.000000; 3625.000000; 3624.000000; 3627.500000; 3627.500000;
175; 2016-03-31 09:03:14.623 BRT; 50801.000000; 50783.000000; 50805.000000; 50800.000000; 3625.000000; 3624.000000; 3627.500000; 3627.500000;
176; 2016-03-31 09:03:15.641 BRT; 50800.000000; 50784.000000; 50805.000000; 50765.000000; 3625.000000; 3624.000000; 3627.500000; 3627.500000;
