# Please wait, building network...
day_i=0; avg_capital=122399.34; n_ops=127; WIN_ii=9.50; WIN_i!=19.13; WIN_i-=0.00; WIN_!i=27.41; WIN_!!=43.83; WIN_!-=0.00; WIN_-i=0.00; WIN_-!=0.00; WIN_--=0.14; WIN_===53.46; WIN_gi=-33.6; WIN_g!=23.0; WIN_hit_rate=34.6; WIN_capital=124114.0; WIN_n_ops=26; IND_ii=9.91; IND_i!=19.40; IND_i-=0.00; IND_!i=24.83; IND_!!=45.73; IND_!-=0.00; IND_-i=0.00; IND_-!=0.00; IND_--=0.14; IND_===55.77; IND_gi=-32.4; IND_g!=29.6; IND_hit_rate=41.7; IND_capital=123310.4; IND_n_ops=36; WDO_ii=11.53; WDO_i!=21.44; WDO_i-=0.00; WDO_!i=26.59; WDO_!!=40.30; WDO_!-=0.00; WDO_-i=0.00; WDO_-!=0.00; WDO_--=0.14; WDO_===51.97; WDO_gi=-30.0; WDO_g!=20.5; WDO_hit_rate=19.4; WDO_capital=120679.5; WDO_n_ops=31; DOL_ii=12.08; DOL_i!=22.12; DOL_i-=0.00; DOL_!i=26.32; DOL_!!=39.35; DOL_!-=0.00; DOL_-i=0.00; DOL_-!=0.00; DOL_--=0.14; DOL_===51.56; DOL_gi=-29.4; DOL_g!=19.8; DOL_hit_rate=26.5; DOL_capital=121493.5; DOL_n_ops=34; 
day_i=1; avg_capital=122538.24; n_ops=227; WIN_ii=13.57; WIN_i!=21.30; WIN_i-=0.00; WIN_!i=25.10; WIN_!!=39.89; WIN_!-=0.00; WIN_-i=0.00; WIN_-!=0.00; WIN_--=0.14; WIN_===53.60; WIN_gi=-22.2; WIN_g!=22.8; WIN_hit_rate=43.2; WIN_capital=122766.0; WIN_n_ops=44; IND_ii=14.79; IND_i!=18.86; IND_i-=0.00; IND_!i=24.83; IND_!!=41.38; IND_!-=0.00; IND_-i=0.00; IND_-!=0.00; IND_--=0.14; IND_===56.31; IND_gi=-12.1; IND_g!=25.0; IND_hit_rate=47.2; IND_capital=122170.8; IND_n_ops=72; WDO_ii=15.20; WDO_i!=20.76; WDO_i-=0.00; WDO_!i=24.97; WDO_!!=38.94; WDO_!-=0.00; WDO_-i=0.00; WDO_-!=0.00; WDO_--=0.14; WDO_===54.27; WDO_gi=-15.5; WDO_g!=21.9; WDO_hit_rate=45.5; WDO_capital=123447.5; WDO_n_ops=55; DOL_ii=15.60; DOL_i!=20.49; DOL_i-=0.00; DOL_!i=24.97; DOL_!!=38.81; DOL_!-=0.00; DOL_-i=0.00; DOL_-!=0.00; DOL_--=0.14; DOL_===54.55; DOL_gi=-13.5; DOL_g!=21.7; DOL_hit_rate=35.7; DOL_capital=121768.6; DOL_n_ops=56; 
day_i=2; avg_capital=121538.49; n_ops=168; WIN_ii=11.94; WIN_i!=17.37; WIN_i-=0.00; WIN_!i=26.46; WIN_!!=44.10; WIN_!-=0.00; WIN_-i=0.00; WIN_-!=0.00; WIN_--=0.14; WIN_===56.17; WIN_gi=-18.5; WIN_g!=25.0; WIN_hit_rate=45.7; WIN_capital=123744.0; WIN_n_ops=46; IND_ii=11.67; IND_i!=18.72; IND_i-=0.00; IND_!i=28.22; IND_!!=41.25; IND_!-=0.00; IND_-i=0.00; IND_-!=0.00; IND_--=0.14; IND_===53.05; IND_gi=-23.2; IND_g!=18.8; IND_hit_rate=32.6; IND_capital=120440.2; IND_n_ops=43; WDO_ii=13.57; WDO_i!=24.02; WDO_i-=0.00; WDO_!i=26.46; WDO_!!=35.82; WDO_!-=0.00; WDO_-i=0.00; WDO_-!=0.00; WDO_--=0.14; WDO_===49.53; WDO_gi=-27.8; WDO_g!=15.0; WDO_hit_rate=20.0; WDO_capital=119987.5; WDO_n_ops=25; DOL_ii=16.42; DOL_i!=22.12; DOL_i-=0.00; DOL_!i=23.74; DOL_!!=37.58; DOL_!-=0.00; DOL_-i=0.00; DOL_-!=0.00; DOL_--=0.14; DOL_===54.14; DOL_gi=-14.8; DOL_g!=22.6; DOL_hit_rate=40.7; DOL_capital=121982.3; DOL_n_ops=54; 
day_i=3; avg_capital=121724.37; n_ops=162; WIN_ii=11.05; WIN_i!=20.54; WIN_i-=0.00; WIN_!i=26.06; WIN_!!=42.21; WIN_!-=0.00; WIN_-i=0.00; WIN_-!=0.00; WIN_--=0.14; WIN_===53.40; WIN_gi=-30.0; WIN_g!=23.7; WIN_hit_rate=40.0; WIN_capital=122065.0; WIN_n_ops=35; IND_ii=11.90; IND_i!=19.12; IND_i-=0.00; IND_!i=25.92; IND_!!=42.92; IND_!-=0.00; IND_-i=0.00; IND_-!=0.00; IND_--=0.14; IND_===54.96; IND_gi=-23.3; IND_g!=24.7; IND_hit_rate=33.3; IND_capital=120660.4; IND_n_ops=36; WDO_ii=16.29; WDO_i!=23.37; WDO_i-=0.00; WDO_!i=25.07; WDO_!!=35.13; WDO_!-=0.00; WDO_-i=0.00; WDO_-!=0.00; WDO_--=0.14; WDO_===51.56; WDO_gi=-17.9; WDO_g!=16.7; WDO_hit_rate=45.1; WDO_capital=122444.5; WDO_n_ops=51; DOL_ii=14.31; DOL_i!=24.50; DOL_i-=0.00; DOL_!i=26.63; DOL_!!=34.42; DOL_!-=0.00; DOL_-i=0.00; DOL_-!=0.00; DOL_--=0.14; DOL_===48.87; DOL_gi=-26.3; DOL_g!=12.8; DOL_hit_rate=32.5; DOL_capital=121727.6; DOL_n_ops=40; 
day_i=4; avg_capital=121663.28; n_ops=167; WIN_ii=9.50; WIN_i!=20.08; WIN_i-=0.14; WIN_!i=26.73; WIN_!!=42.74; WIN_!-=0.54; WIN_-i=0.00; WIN_-!=0.14; WIN_--=0.14; WIN_===52.37; WIN_gi=-35.8; WIN_g!=22.6; WIN_hit_rate=32.0; WIN_capital=122025.0; WIN_n_ops=25; IND_ii=9.91; IND_i!=17.77; IND_i-=0.00; IND_!i=26.19; IND_!!=46.00; IND_!-=0.00; IND_-i=0.00; IND_-!=0.00; IND_--=0.14; IND_===56.04; IND_gi=-28.4; IND_g!=27.4; IND_hit_rate=29.4; IND_capital=120737.6; IND_n_ops=34; WDO_ii=16.82; WDO_i!=23.88; WDO_i-=0.00; WDO_!i=24.97; WDO_!!=34.19; WDO_!-=0.00; WDO_-i=0.00; WDO_-!=0.00; WDO_--=0.14; WDO_===51.15; WDO_gi=-17.3; WDO_g!=15.6; WDO_hit_rate=39.7; WDO_capital=123606.0; WDO_n_ops=58; DOL_ii=17.91; DOL_i!=24.02; DOL_i-=0.00; DOL_!i=24.83; DOL_!!=33.11; DOL_!-=0.00; DOL_-i=0.00; DOL_-!=0.00; DOL_--=0.14; DOL_===51.15; DOL_gi=-14.6; DOL_g!=14.3; DOL_hit_rate=42.0; DOL_capital=120284.5; DOL_n_ops=50; 
day_i=5; avg_capital=122563.04; n_ops=186; WIN_ii=9.63; WIN_i!=17.64; WIN_i-=0.00; WIN_!i=25.51; WIN_!!=47.08; WIN_!-=0.00; WIN_-i=0.00; WIN_-!=0.00; WIN_--=0.14; WIN_===56.85; WIN_gi=-29.4; WIN_g!=29.7; WIN_hit_rate=11.5; WIN_capital=122114.0; WIN_n_ops=26; IND_ii=9.50; IND_i!=18.59; IND_i-=0.00; IND_!i=24.97; IND_!!=46.81; IND_!-=0.00; IND_-i=0.00; IND_-!=0.00; IND_--=0.14; IND_===56.45; IND_gi=-32.4; IND_g!=30.4; IND_hit_rate=40.6; IND_capital=122814.8; IND_n_ops=32; WDO_ii=16.69; WDO_i!=21.85; WDO_i-=0.00; WDO_!i=25.64; WDO_!!=35.69; WDO_!-=0.00; WDO_-i=0.00; WDO_-!=0.00; WDO_--=0.14; WDO_===52.51; WDO_gi=-13.4; WDO_g!=16.4; WDO_hit_rate=46.0; WDO_capital=124203.5; WDO_n_ops=63; DOL_ii=17.37; DOL_i!=21.71; DOL_i-=0.00; DOL_!i=23.88; DOL_!!=36.77; DOL_!-=0.00; DOL_-i=0.00; DOL_-!=0.14; DOL_--=0.14; DOL_===54.27; DOL_gi=-11.1; DOL_g!=21.3; DOL_hit_rate=40.0; DOL_capital=121119.9; DOL_n_ops=65; 
day_i=6; avg_capital=121225.64; n_ops=165; WIN_ii=11.61; WIN_i!=17.28; WIN_i-=0.00; WIN_!i=26.20; WIN_!!=44.76; WIN_!-=0.00; WIN_-i=0.00; WIN_-!=0.00; WIN_--=0.14; WIN_===56.52; WIN_gi=-19.6; WIN_g!=26.1; WIN_hit_rate=46.5; WIN_capital=123927.0; WIN_n_ops=43; IND_ii=11.47; IND_i!=21.39; IND_i-=0.00; IND_!i=26.06; IND_!!=40.93; IND_!-=0.00; IND_-i=0.00; IND_-!=0.00; IND_--=0.14; IND_===52.55; IND_gi=-30.2; IND_g!=22.2; IND_hit_rate=38.9; IND_capital=123755.2; IND_n_ops=18; WDO_ii=19.97; WDO_i!=24.36; WDO_i-=0.00; WDO_!i=24.22; WDO_!!=31.30; WDO_!-=0.00; WDO_-i=0.00; WDO_-!=0.00; WDO_--=0.14; WDO_===51.42; WDO_gi=-9.9; WDO_g!=12.8; WDO_hit_rate=50.0; WDO_capital=118795.0; WDO_n_ops=60; DOL_ii=17.85; DOL_i!=23.65; DOL_i-=0.00; DOL_!i=23.65; DOL_!!=34.70; DOL_!-=0.00; DOL_-i=0.00; DOL_-!=0.00; DOL_--=0.14; DOL_===52.69; DOL_gi=-14.0; DOL_g!=18.9; DOL_hit_rate=45.5; DOL_capital=118425.4; DOL_n_ops=44; 
day_i=7; avg_capital=123155.59; n_ops=176; WIN_ii=11.61; WIN_i!=21.99; WIN_i-=0.00; WIN_!i=25.00; WIN_!!=41.26; WIN_!-=0.00; WIN_-i=0.00; WIN_-!=0.00; WIN_--=0.14; WIN_===53.01; WIN_gi=-30.9; WIN_g!=24.5; WIN_hit_rate=31.0; WIN_capital=122681.0; WIN_n_ops=29; IND_ii=11.07; IND_i!=21.04; IND_i-=0.00; IND_!i=25.96; IND_!!=41.80; IND_!-=0.00; IND_-i=0.00; IND_-!=0.00; IND_--=0.14; IND_===53.01; IND_gi=-31.1; IND_g!=23.4; IND_hit_rate=25.0; IND_capital=121969.2; IND_n_ops=28; WDO_ii=19.40; WDO_i!=21.45; WDO_i-=0.27; WDO_!i=23.63; WDO_!!=34.43; WDO_!-=0.41; WDO_-i=0.00; WDO_-!=0.27; WDO_--=0.14; WDO_===53.96; WDO_gi=-5.2; WDO_g!=18.2; WDO_hit_rate=46.0; WDO_capital=122953.5; WDO_n_ops=63; DOL_ii=17.35; DOL_i!=21.17; DOL_i-=0.00; DOL_!i=23.91; DOL_!!=37.43; DOL_!-=0.00; DOL_-i=0.00; DOL_-!=0.00; DOL_--=0.14; DOL_===54.92; DOL_gi=-9.9; DOL_g!=22.0; DOL_hit_rate=44.6; DOL_capital=125018.6; DOL_n_ops=56; 
day_i=8; avg_capital=123150.38; n_ops=161; WIN_ii=13.03; WIN_i!=19.27; WIN_i-=0.00; WIN_!i=26.73; WIN_!!=40.84; WIN_!-=0.00; WIN_-i=0.00; WIN_-!=0.00; WIN_--=0.14; WIN_===54.00; WIN_gi=-19.3; WIN_g!=20.9; WIN_hit_rate=41.3; WIN_capital=122894.0; WIN_n_ops=46; IND_ii=13.03; IND_i!=21.03; IND_i-=0.00; IND_!i=26.19; IND_!!=39.62; IND_!-=0.00; IND_-i=0.00; IND_-!=0.00; IND_--=0.14; IND_===52.78; IND_gi=-23.5; IND_g!=20.4; IND_hit_rate=32.5; IND_capital=120506.0; IND_n_ops=40; WDO_ii=14.52; WDO_i!=24.02; WDO_i-=0.00; WDO_!i=25.37; WDO_!!=35.96; WDO_!-=0.00; WDO_-i=0.00; WDO_-!=0.00; WDO_--=0.14; WDO_===50.61; WDO_gi=-24.6; WDO_g!=17.3; WDO_hit_rate=42.1; WDO_capital=125716.0; WDO_n_ops=38; DOL_ii=14.52; DOL_i!=22.52; DOL_i-=0.00; DOL_!i=25.24; DOL_!!=37.58; DOL_!-=0.00; DOL_-i=0.00; DOL_-!=0.00; DOL_--=0.14; DOL_===52.24; DOL_gi=-21.6; DOL_g!=19.7; DOL_hit_rate=29.7; DOL_capital=123485.5; DOL_n_ops=37; 
day_i=9; avg_capital=122430.65; n_ops=195; WIN_ii=12.48; WIN_i!=20.62; WIN_i-=0.00; WIN_!i=26.59; WIN_!!=40.16; WIN_!-=0.00; WIN_-i=0.00; WIN_-!=0.00; WIN_--=0.14; WIN_===52.78; WIN_gi=-24.6; WIN_g!=20.3; WIN_hit_rate=34.3; WIN_capital=126365.0; WIN_n_ops=35; IND_ii=11.80; IND_i!=17.23; IND_i-=0.14; IND_!i=26.19; IND_!!=43.96; IND_!-=0.54; IND_-i=0.00; IND_-!=0.00; IND_--=0.14; IND_===55.90; IND_gi=-18.8; IND_g!=24.9; IND_hit_rate=42.9; IND_capital=120558.6; IND_n_ops=49; WDO_ii=20.08; WDO_i!=22.93; WDO_i-=0.00; WDO_!i=23.74; WDO_!!=33.11; WDO_!-=0.00; WDO_-i=0.00; WDO_-!=0.00; WDO_--=0.14; WDO_===53.32; WDO_gi=-6.6; WDO_g!=16.5; WDO_hit_rate=42.6; WDO_capital=123514.5; WDO_n_ops=61; DOL_ii=19.13; DOL_i!=24.97; DOL_i-=0.00; DOL_!i=24.15; DOL_!!=31.61; DOL_!-=0.00; DOL_-i=0.00; DOL_-!=0.00; DOL_--=0.14; DOL_===50.88; DOL_gi=-13.2; DOL_g!=13.4; DOL_hit_rate=30.0; DOL_capital=119284.5; DOL_n_ops=50; 
day_i=10; avg_capital=120438.72; n_ops=196; WIN_ii=14.65; WIN_i!=21.71; WIN_i-=0.00; WIN_!i=25.24; WIN_!!=38.26; WIN_!-=0.00; WIN_-i=0.00; WIN_-!=0.00; WIN_--=0.14; WIN_===53.05; WIN_gi=-19.4; WIN_g!=20.5; WIN_hit_rate=28.2; WIN_capital=120421.0; WIN_n_ops=39; IND_ii=14.11; IND_i!=20.90; IND_i-=0.00; IND_!i=26.59; IND_!!=38.26; IND_!-=0.00; IND_-i=0.00; IND_-!=0.00; IND_--=0.14; IND_===52.51; IND_gi=-19.4; IND_g!=18.0; IND_hit_rate=39.5; IND_capital=120640.2; IND_n_ops=43; WDO_ii=19.95; WDO_i!=21.98; WDO_i-=0.00; WDO_!i=24.42; WDO_!!=33.51; WDO_!-=0.00; WDO_-i=0.00; WDO_-!=0.00; WDO_--=0.14; WDO_===53.60; WDO_gi=-4.9; WDO_g!=15.7; WDO_hit_rate=44.4; WDO_capital=122078.5; WDO_n_ops=63; DOL_ii=18.05; DOL_i!=25.78; DOL_i-=0.00; DOL_!i=25.64; DOL_!!=30.39; DOL_!-=0.00; DOL_-i=0.00; DOL_-!=0.00; DOL_--=0.14; DOL_===48.58; DOL_gi=-17.6; DOL_g!=8.5; DOL_hit_rate=37.3; DOL_capital=118615.2; DOL_n_ops=51; 
