50;10;50;1
0.002242;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000989;0.000000;0.000000;0.000000;0.000000;0.000366;0.001150;0.000000;0.001594;0.000000;-0.000537;0.000611;0.000000;0.000457;0.001569;0.000000;0.000000;0.000000;0.000000;0.000799;0.000000;0.002088;0.000372;0.000000;0.000676;0.000000;0.000000;0.000692;0.000000;-0.000939;0.005580;0.000000;0.000000;0.000000;0.000373;0.000000;
0.000000;0.000000;0.001597;0.000000;0.000000;0.000000;0.000000;0.000000;0.002950;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000365;-0.000574;0.000000;0.000000;0.000000;-0.000269;-0.000305;-0.001067;-0.000457;0.000000;0.000000;0.000000;0.000000;0.000000;0.000798;0.000000;0.000595;0.000372;0.000000;0.000000;0.000615;0.000000;0.000000;0.000558;0.001879;-0.005549;0.000000;0.000000;0.000000;0.000373;0.000000;
0.002237;0.000000;0.000000;0.000000;0.000000;-0.000301;0.000928;0.000000;-0.002941;0.000000;-0.001176;-0.000213;0.000000;0.003083;0.000988;0.000000;0.000000;0.000000;0.000000;0.000731;0.006897;0.002463;0.001061;0.001294;0.001343;0.000611;0.002137;0.000000;0.000783;0.000000;0.000000;0.000896;0.000000;0.002392;-0.000478;0.000595;0.000743;0.000546;0.000000;0.000000;0.000000;0.001382;-0.000558;-0.000469;0.000294;0.000000;0.001515;0.003125;-0.000745;0.000000;
-0.002232;0.000000;0.000000;-0.002288;0.000000;-0.001503;0.000000;0.000000;0.000000;0.000000;0.000589;0.000213;0.000000;-0.000615;0.000000;0.000000;0.000000;0.000502;0.000000;0.000365;-0.001142;0.000000;0.000000;-0.000861;-0.000268;-0.000610;-0.001066;0.000000;0.000000;0.000000;0.000000;-0.000895;0.000000;0.000796;0.000000;0.000892;-0.001486;0.000000;0.000000;0.001845;0.000000;0.000000;0.000558;0.000000;0.000294;0.000000;-0.001513;0.000000;-0.000745;0.000894;
0.002237;0.001429;0.003190;0.000000;0.000000;0.000301;0.000000;0.000000;0.000000;0.000000;0.000000;0.000426;0.000000;0.000000;0.000000;0.000000;0.000616;0.000502;0.000661;0.000365;0.002286;0.000000;0.000000;0.000000;0.000268;0.000305;0.001067;0.000000;0.000000;0.000000;0.000000;0.000597;0.000000;0.000000;0.001435;0.000594;0.001116;0.000273;0.000000;0.000614;0.000000;0.000690;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000373;0.000000;
0.000000;0.001427;0.000000;0.000000;-0.002959;-0.000602;0.000000;0.000000;-0.002950;0.000000;-0.000588;0.000213;0.000000;-0.000615;0.000000;0.000000;-0.000616;0.000501;0.001983;0.001094;-0.002851;0.000000;0.000265;0.000000;-0.000268;0.000000;0.001066;0.000000;-0.000782;0.000000;0.000000;0.001193;0.000000;0.000795;-0.000478;0.000000;0.000743;0.000000;0.000451;0.000613;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000373;0.000000;
0.002232;0.000000;0.001590;0.000000;0.000000;0.001205;0.000000;0.000000;0.000000;-0.001585;0.000000;-0.000213;0.000000;-0.000615;-0.001974;0.000000;0.000000;-0.000501;0.000660;-0.000911;-0.000572;0.000000;-0.001854;0.000000;0.000537;-0.001221;-0.001065;0.000000;0.000000;0.000000;0.000000;0.000894;-0.000710;0.000000;-0.000478;-0.000890;-0.000743;-0.000273;0.000901;-0.000613;0.000000;0.000000;-0.000558;-0.000469;0.000000;0.000000;0.000000;0.000000;0.000373;0.000000;
0.000000;0.000000;0.000000;0.000000;-0.002967;0.000301;0.000000;-0.000905;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-0.000616;-0.000501;-0.000659;-0.000182;-0.002860;0.000000;0.000265;0.000431;0.000000;0.000611;0.000000;0.000000;0.000783;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-0.000594;0.000743;0.000000;-0.000675;0.001227;0.000000;0.000000;0.000000;0.000000;-0.000294;0.000000;0.000000;0.000000;-0.000745;0.000000;
0.000000;0.001425;-0.001587;0.002294;-0.002976;-0.002406;0.000000;0.000906;0.000000;0.000000;0.000000;-0.000213;0.000000;0.000000;0.000000;0.000000;0.000617;0.000000;0.000000;-0.000365;-0.000574;0.000000;-0.000265;-0.000431;0.000000;0.000000;0.001066;0.000000;-0.000782;0.000000;0.000000;0.000000;0.000711;0.000794;0.000000;-0.000595;-0.000743;0.000000;0.000000;-0.000613;0.000000;-0.002759;-0.000558;-0.000469;0.000000;0.000000;0.000000;0.000000;0.000746;0.000000;
0.002227;0.001422;0.003180;0.000000;0.002985;-0.000301;0.000000;0.000000;0.000000;0.001587;0.001177;0.001491;0.000000;0.000616;0.001978;0.000000;0.000616;0.000502;0.000000;0.001825;0.001148;0.000000;0.000531;0.000431;0.000536;-0.000305;0.000000;0.000457;0.000783;0.000000;0.000000;0.000893;0.001420;0.000794;0.000478;0.000892;0.001115;0.000546;0.001126;0.001226;0.000000;0.001383;0.002233;0.000939;0.000881;0.000000;0.000000;0.000000;-0.000745;0.000000;
0.000000;-0.002841;-0.001585;0.000000;-0.002976;0.001809;0.000000;-0.001810;0.000000;-0.001585;-0.002939;0.000213;0.000000;-0.000615;-0.001974;0.000000;-0.000616;-0.002005;0.000000;-0.000911;-0.002294;0.000000;0.000530;-0.000431;-0.000536;-0.002443;-0.001065;-0.000457;-0.003130;0.000000;-0.009901;-0.000595;-0.002128;0.000000;-0.000478;-0.000594;-0.001856;-0.001091;-0.001124;-0.001837;-0.000542;-0.001381;-0.001114;-0.000469;-0.001173;0.000000;0.000000;0.000000;-0.000373;-0.000893;
