id; time; WIN<qty=50>; WIN<result=R$>; IND<qty=10>; IND<result=R$>; WDO<qty=25>; WDO<result=R$>; DOL<qty=5>; DOL<result=R$>;
0; 2016-03-28 10:00:13.317 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
1; 2016-03-28 10:00:29.364 BRT; -0.001552; -194.000000; -0.002509; -313.600000; -0.001844; -230.500000; -0.002354; -294.310000;
2; 2016-03-28 10:00:45.531 BRT; -0.001096; -137.000000; -0.001709; -213.600000; -0.003724; -465.500000; -0.004354; -544.310000;
3; 2016-03-28 10:01:01.558 BRT; -0.003008; -376.000000; -0.003309; -413.600000; 0.003196; 399.500000; 0.002646; 330.690000;
4; 2016-03-28 10:01:17.669 BRT; -0.002088; -261.000000; -0.002909; -363.600000; 0.002596; 324.500000; 0.002646; 330.690000;
5; 2016-03-28 10:01:33.679 BRT; -0.004184; -523.000000; -0.004909; -613.600000; 0.002036; 254.500000; 0.002646; 330.690000;
6; 2016-03-28 10:01:49.707 BRT; -0.002880; -360.000000; -0.004109; -513.600000; -0.003244; -405.500000; -0.003354; -419.310000;
7; 2016-03-28 10:02:05.708 BRT; -0.000744; -93.000000; -0.001309; -163.600000; -0.003124; -390.500000; -0.004354; -544.310000;
8; 2016-03-28 10:02:21.713 BRT; -0.002680; -335.000000; -0.003509; -438.600000; -0.001884; -235.500000; -0.002354; -294.310000;
9; 2016-03-28 10:02:37.801 BRT; -0.001608; -201.000000; -0.002309; -288.600000; -0.002244; -280.500000; -0.002354; -294.310000;
10; 2016-03-28 10:02:53.865 BRT; 0.000680; 85.000000; 0.000091; 11.400000; -0.004044; -505.500000; -0.004354; -544.310000;
11; 2016-03-28 10:03:09.902 BRT; -0.001608; -201.000000; -0.001909; -238.600000; -0.000524; -65.500000; -0.002354; -294.310000;
12; 2016-03-28 10:03:25.967 BRT; 0.000216; 27.000000; -0.000309; -38.600000; -0.002484; -310.500000; -0.002354; -294.310000;
