id; time; WIN<qty=50>; WIN<result=R$>; IND<qty=10>; IND<result=R$>; WDO<qty=25>; WDO<result=R$>; DOL<qty=5>; DOL<result=R$>;
0; 2016-03-08 10:03:17.277 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
1; 2016-03-08 10:07:33.302 BRT; 0.005912; 739.000000; 0.004491; 561.400000; -0.001244; -155.500000; 0.000646; 80.690000;
2; 2016-03-08 10:11:49.322 BRT; -0.004888; -611.000000; -0.004309; -538.600000; 0.001756; 219.500000; -0.000354; -44.310000;
3; 2016-03-08 10:16:05.405 BRT; -0.002888; -361.000000; -0.003109; -388.600000; 0.005756; 719.500000; 0.003646; 455.690000;
4; 2016-03-08 10:20:21.428 BRT; -0.000888; -111.000000; -0.001509; -188.600000; 0.001756; 219.500000; 0.002646; 330.690000;
5; 2016-03-08 10:24:37.545 BRT; -0.002488; -311.000000; -0.001909; -238.600000; -0.003244; -405.500000; -0.003354; -419.310000;
6; 2016-03-08 10:28:53.558 BRT; 0.013512; 1689.000000; 0.013291; 1661.400000; -0.009244; -1155.500000; -0.008354; -1044.310000;
7; 2016-03-08 10:33:09.558 BRT; 0.029512; 3689.000000; 0.031691; 3961.400000; -0.005244; -655.500000; -0.004354; -544.310000;
8; 2016-03-08 10:37:25.558 BRT; 0.007112; 889.000000; 0.004091; 511.400000; -0.000244; -30.500000; -0.001354; -169.310000;
9; 2016-03-08 10:41:41.571 BRT; 0.005912; 739.000000; 0.005691; 711.400000; -0.005244; -655.500000; -0.005354; -669.310000;
10; 2016-03-08 10:45:57.665 BRT; 0.006312; 789.000000; 0.007691; 961.400000; -0.003244; -405.500000; -0.003354; -419.310000;
11; 2016-03-08 10:50:13.676 BRT; 0.003912; 489.000000; 0.003291; 411.400000; -0.000244; -30.500000; -0.000354; -44.310000;
12; 2016-03-08 10:54:29.676 BRT; 0.002712; 339.000000; 0.001291; 161.400000; -0.016244; -2030.500000; -0.017354; -2169.310000;
13; 2016-03-08 10:58:45.836 BRT; -0.006088; -761.000000; -0.006309; -788.600000; 0.007756; 969.500000; 0.007646; 955.690000;
14; 2016-03-08 11:03:01.845 BRT; -0.014088; -1761.000000; -0.012309; -1538.600000; 0.004756; 594.500000; 0.006646; 830.690000;
15; 2016-03-08 11:07:17.895 BRT; -0.002088; -261.000000; -0.005509; -688.600000; 0.002756; 344.500000; 0.001646; 205.690000;
16; 2016-03-08 11:11:33.898 BRT; -0.018088; -2261.000000; -0.017509; -2188.600000; 0.006756; 844.500000; 0.005646; 705.690000;
17; 2016-03-08 11:15:49.947 BRT; 0.009912; 1239.000000; 0.010091; 1261.400000; -0.007244; -905.500000; -0.007354; -919.310000;
18; 2016-03-08 11:20:05.947 BRT; -0.011688; -1461.000000; -0.011509; -1438.600000; 0.003756; 469.500000; 0.005646; 705.690000;
19; 2016-03-08 11:24:21.959 BRT; 0.008312; 1039.000000; 0.008091; 1011.400000; 0.000756; 94.500000; -0.001354; -169.310000;
20; 2016-03-08 11:28:38.110 BRT; -0.004488; -561.000000; -0.005909; -738.600000; -0.009244; -1155.500000; -0.009354; -1169.310000;
21; 2016-03-08 11:32:54.950 BRT; -0.005288; -661.000000; -0.002309; -288.600000; 0.012756; 1594.500000; 0.013646; 1705.690000;
22; 2016-03-08 11:37:10.960 BRT; -0.008888; -1111.000000; -0.011909; -1488.600000; -0.002244; -280.500000; -0.002354; -294.310000;
23; 2016-03-08 11:41:26.990 BRT; -0.005288; -661.000000; -0.006709; -838.600000; 0.012756; 1594.500000; 0.012646; 1580.690000;
24; 2016-03-08 11:45:42.990 BRT; -0.009288; -1161.000000; -0.008709; -1088.600000; -0.001244; -155.500000; 0.000646; 80.690000;
25; 2016-03-08 11:49:58.108 BRT; 0.014312; 1789.000000; 0.015291; 1911.400000; -0.003244; -405.500000; -0.006354; -794.310000;
26; 2016-03-08 11:54:14.152 BRT; -0.005288; -661.000000; -0.007109; -888.600000; -0.004244; -530.500000; -0.003354; -419.310000;
27; 2016-03-08 11:58:30.154 BRT; -0.006088; -761.000000; -0.003509; -438.600000; 0.005756; 719.500000; 0.006646; 830.690000;
28; 2016-03-08 12:02:46.212 BRT; -0.007688; -961.000000; -0.010709; -1338.600000; 0.010756; 1344.500000; 0.010646; 1330.690000;
29; 2016-03-08 12:07:02.230 BRT; 0.023112; 2889.000000; 0.024491; 3061.400000; -0.008244; -1030.500000; -0.010354; -1294.310000;
30; 2016-03-08 12:11:18.230 BRT; -0.007688; -961.000000; -0.008709; -1088.600000; -0.002244; -280.500000; -0.002354; -294.310000;
