id; time; WIN<qty=50>; WIN<result=R$>; IND<qty=10>; IND<result=R$>; WDO<qty=25>; WDO<result=R$>; DOL<qty=5>; DOL<result=R$>;
0; 2016-03-15 10:03:17.290 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
1; 2016-03-15 10:07:33.720 BRT; 0.001512; 189.000000; 0.001291; 161.400000; -0.002244; -280.500000; -0.003354; -419.310000;
2; 2016-03-15 10:11:49.880 BRT; 0.002712; 339.000000; 0.003291; 411.400000; 0.008756; 1094.500000; 0.008646; 1080.690000;
3; 2016-03-15 10:16:05.109 BRT; 0.004712; 589.000000; 0.003691; 461.400000; -0.001244; -155.500000; -0.000354; -44.310000;
4; 2016-03-15 10:20:21.119 BRT; -0.018888; -2361.000000; -0.019909; -2488.600000; -0.000244; -30.500000; -0.000354; -44.310000;
5; 2016-03-15 10:24:37.156 BRT; 0.004712; 589.000000; 0.004891; 611.400000; -0.006244; -780.500000; -0.006354; -794.310000;
6; 2016-03-15 10:28:53.194 BRT; 0.007512; 939.000000; 0.008091; 1011.400000; 0.005756; 719.500000; 0.004646; 580.690000;
7; 2016-03-15 10:33:09.211 BRT; 0.009112; 1139.000000; 0.008491; 1061.400000; -0.006244; -780.500000; -0.004354; -544.310000;
8; 2016-03-15 10:37:25.223 BRT; -0.020888; -2611.000000; -0.019909; -2488.600000; 0.014756; 1844.500000; 0.012646; 1580.690000;
9; 2016-03-15 10:41:41.240 BRT; 0.000712; 89.000000; -0.000309; -38.600000; -0.005244; -655.500000; -0.003354; -419.310000;
10; 2016-03-15 10:45:57.262 BRT; -0.004488; -561.000000; -0.004309; -538.600000; 0.000756; 94.500000; -0.000354; -44.310000;
11; 2016-03-15 10:50:13.263 BRT; 0.005912; 739.000000; 0.004891; 611.400000; -0.001244; -155.500000; -0.000354; -44.310000;
12; 2016-03-15 10:54:29.287 BRT; -0.001288; -161.000000; -0.001509; -188.600000; -0.004244; -530.500000; -0.005354; -669.310000;
13; 2016-03-15 10:58:45.296 BRT; 0.008712; 1089.000000; 0.008091; 1011.400000; -0.004244; -530.500000; -0.004354; -544.310000;
14; 2016-03-15 11:03:01.318 BRT; -0.004488; -561.000000; -0.002709; -338.600000; 0.002756; 344.500000; 0.002646; 330.690000;
15; 2016-03-15 11:07:17.378 BRT; -0.017688; -2211.000000; -0.018709; -2338.600000; 0.038756; 4844.500000; 0.039646; 4955.690000;
16; 2016-03-15 11:11:33.406 BRT; -0.000888; -111.000000; -0.002709; -338.600000; -0.000244; -30.500000; -0.002354; -294.310000;
17; 2016-03-15 11:15:49.437 BRT; -0.021288; -2661.000000; -0.021109; -2638.600000; 0.012756; 1594.500000; 0.011646; 1455.690000;
18; 2016-03-15 11:20:05.440 BRT; 0.011912; 1489.000000; 0.010891; 1361.400000; -0.001244; -155.500000; 0.001646; 205.690000;
19; 2016-03-15 11:24:21.446 BRT; 0.001112; 139.000000; 0.000091; 11.400000; 0.004756; 594.500000; 0.004646; 580.690000;
20; 2016-03-15 11:28:37.491 BRT; -0.002488; -311.000000; -0.000709; -88.600000; 0.007756; 969.500000; 0.006646; 830.690000;
21; 2016-03-15 11:32:53.505 BRT; -0.008488; -1061.000000; -0.009509; -1188.600000; -0.016244; -2030.500000; -0.016354; -2044.310000;
22; 2016-03-15 11:37:09.528 BRT; 0.013112; 1639.000000; 0.014091; 1761.400000; -0.006244; -780.500000; -0.005354; -669.310000;
23; 2016-03-15 11:41:25.567 BRT; 0.012312; 1539.000000; 0.011291; 1411.400000; -0.030244; -3780.500000; -0.033354; -4169.310000;
24; 2016-03-15 11:45:41.575 BRT; 0.009512; 1189.000000; 0.009691; 1211.400000; -0.031244; -3905.500000; -0.030354; -3794.310000;
25; 2016-03-15 11:49:57.578 BRT; 0.017512; 2189.000000; 0.018091; 2261.400000; -0.001244; -155.500000; -0.000354; -44.310000;
