0.5;8;1;2;2;0.4534883721
0.5;8;1;2;2.5;0.4860465116
0.5;8;1;2;3;0.4558139535
0.5;8;1;4;2;0.5
0.5;8;1;4;2.5;0.476744186
0.5;8;1;4;3;0.4465116279
0.5;8;1;6;2;0.4441860465
0.5;8;1;6;2.5;0.4813953488
0.5;8;1;6;3;0.4372093023
0.5;8;1;8;2;0.4558139535
0.5;8;1;8;2.5;0.4465116279
0.5;8;1;8;3;0.4627906977
0.5;8;1;10;2;0.4720930233
0.5;8;1;10;2.5;0.4255813953
0.5;8;1;10;3;0.4720930233
0.5;8;3;2;2;0.676744186
0.5;8;3;2;2.5;0.6953488372
0.5;8;3;2;3;0.6744186047
0.5;8;3;4;2;0.711627907
0.5;8;3;4;2.5;0.7023255814
0.5;8;3;4;3;0.6697674419
0.5;8;3;6;2;0.7023255814
0.5;8;3;6;2.5;0.6813953488
0.5;8;3;6;3;0.6697674419
0.5;8;3;8;2;0.7069767442
0.5;8;3;8;2.5;0.6813953488
0.5;8;3;8;3;0.6930232558
0.5;8;3;10;2;0.688372093
0.5;8;3;10;2.5;0.6720930233
0.5;8;3;10;3;0.7046511628
0.5;8;5;2;2;0.7279069767
0.5;8;5;2;2.5;0.7511627907
0.5;8;5;2;3;0.7279069767
0.5;8;5;4;2;0.7627906977
0.5;8;5;4;2.5;0.7697674419
0.5;8;5;4;3;0.7953488372
0.5;8;5;6;2;0.7558139535
0.5;8;5;6;2.5;0.8069767442
0.5;8;5;6;3;0.7860465116
0.5;8;5;8;2;0.7860465116
0.5;8;5;8;2.5;0.788372093
0.5;8;5;8;3;0.8209302326
0.5;8;5;10;2;0.7720930233
0.5;8;5;10;2.5;0.7906976744
0.5;8;5;10;3;0.8046511628
0.5;8;7;2;2;0.7720930233
0.5;8;7;2;2.5;0.7441860465
0.5;8;7;2;3;0.7744186047
0.5;8;7;4;2;0.788372093
0.5;8;7;4;2.5;0.7930232558
0.5;8;7;4;3;0.7976744186
0.5;8;7;6;2;0.7744186047
0.5;8;7;6;2.5;0.7930232558
0.5;8;7;6;3;0.7906976744
0.5;8;7;8;2;0.8325581395
0.5;8;7;8;2.5;0.8139534884
0.5;8;7;8;3;0.8046511628
0.5;8;7;10;2;0.8162790698
0.5;8;7;10;2.5;0.7837209302
0.5;8;7;10;3;0.823255814
0.5;8;9;2;2;0.7488372093
0.5;8;9;2;2.5;0.7279069767
0.5;8;9;2;3;0.7651162791
0.5;8;9;4;2;0.7744186047
0.5;8;9;4;2.5;0.7511627907
0.5;8;9;4;3;0.7674418605
0.5;8;9;6;2;0.7651162791
0.5;8;9;6;2.5;0.7534883721
0.5;8;9;6;3;0.7744186047
0.5;8;9;8;2;0.776744186
0.5;8;9;8;2.5;0.7697674419
0.5;8;9;8;3;0.8023255814
0.5;8;9;10;2;0.7697674419
0.5;8;9;10;2.5;0.7906976744
0.5;8;9;10;3;0.7627906977
0.5;16;1;2;2;0.6604651163
0.5;16;1;2;2.5;0.6465116279
0.5;16;1;2;3;0.6372093023
0.5;16;1;4;2;0.6674418605
0.5;16;1;4;2.5;0.6604651163
0.5;16;1;4;3;0.6465116279
0.5;16;1;6;2;0.6581395349
0.5;16;1;6;2.5;0.6534883721
0.5;16;1;6;3;0.6046511628
0.5;16;1;8;2;0.6465116279
0.5;16;1;8;2.5;0.6511627907
0.5;16;1;8;3;0.6558139535
0.5;16;1;10;2;0.6372093023
0.5;16;1;10;2.5;0.623255814
0.5;16;1;10;3;0.6674418605
0.5;16;3;2;2;0.8604651163
0.5;16;3;2;2.5;0.876744186
0.5;16;3;2;3;0.8697674419
0.5;16;3;4;2;0.888372093
0.5;16;3;4;2.5;0.888372093
0.5;16;3;4;3;0.8860465116
0.5;16;3;6;2;0.8720930233
0.5;16;3;6;2.5;0.8697674419
0.5;16;3;6;3;0.8720930233
0.5;16;3;8;2;0.9
0.5;16;3;8;2.5;0.8627906977
0.5;16;3;8;3;0.876744186
0.5;16;3;10;2;0.8837209302
0.5;16;3;10;2.5;0.8627906977
0.5;16;3;10;3;0.8604651163
0.5;16;5;2;2;0.9418604651
0.5;16;5;2;2.5;0.9511627907
0.5;16;5;2;3;0.9488372093
0.5;16;5;4;2;0.9395348837
0.5;16;5;4;2.5;0.9418604651
0.5;16;5;4;3;0.923255814
0.5;16;5;6;2;0.9372093023
0.5;16;5;6;2.5;0.9348837209
0.5;16;5;6;3;0.9395348837
0.5;16;5;8;2;0.923255814
0.5;16;5;8;2.5;0.923255814
0.5;16;5;8;3;0.923255814
0.5;16;5;10;2;0.9279069767
0.5;16;5;10;2.5;0.9279069767
0.5;16;5;10;3;0.9279069767
0.5;16;7;2;2;0.9604651163
0.5;16;7;2;2.5;0.9534883721
0.5;16;7;2;3;0.9534883721
0.5;16;7;4;2;0.9511627907
0.5;16;7;4;2.5;0.9534883721
0.5;16;7;4;3;0.9534883721
0.5;16;7;6;2;0.9488372093
0.5;16;7;6;2.5;0.9511627907
0.5;16;7;6;3;0.9441860465
0.5;16;7;8;2;0.9465116279
0.5;16;7;8;2.5;0.9511627907
0.5;16;7;8;3;0.9488372093
0.5;16;7;10;2;0.9441860465
0.5;16;7;10;2.5;0.9441860465
0.5;16;7;10;3;0.9465116279
0.5;16;9;2;2;0.9488372093
0.5;16;9;2;2.5;0.9372093023
0.5;16;9;2;3;0.9279069767
0.5;16;9;4;2;0.9325581395
0.5;16;9;4;2.5;0.9348837209
0.5;16;9;4;3;0.9325581395
0.5;16;9;6;2;0.9372093023
0.5;16;9;6;2.5;0.9348837209
0.5;16;9;6;3;0.9441860465
0.5;16;9;8;2;0.9465116279
0.5;16;9;8;2.5;0.9441860465
0.5;16;9;8;3;0.9348837209
0.5;16;9;10;2;0.9604651163
0.5;16;9;10;2.5;0.9534883721
0.5;16;9;10;3;0.9465116279
0.5;32;1;2;2;0.7720930233
0.5;32;1;2;2.5;0.7581395349
0.5;32;1;2;3;0.7558139535
0.5;32;1;4;2;0.7581395349
0.5;32;1;4;2.5;0.7372093023
0.5;32;1;4;3;0.7558139535
0.5;32;1;6;2;0.7465116279
0.5;32;1;6;2.5;0.7441860465
0.5;32;1;6;3;0.7674418605
0.5;32;1;8;2;0.7441860465
0.5;32;1;8;2.5;0.7744186047
0.5;32;1;8;3;0.7488372093
0.5;32;1;10;2;0.7325581395
0.5;32;1;10;2.5;0.7651162791
0.5;32;1;10;3;0.7325581395
0.5;32;3;2;2;0.9302325581
0.5;32;3;2;2.5;0.9279069767
0.5;32;3;2;3;0.9186046512
0.5;32;3;4;2;0.9325581395
0.5;32;3;4;2.5;0.923255814
0.5;32;3;4;3;0.9302325581
0.5;32;3;6;2;0.9093023256
0.5;32;3;6;2.5;0.9046511628
0.5;32;3;6;3;0.9069767442
0.5;32;3;8;2;0.9093023256
0.5;32;3;8;2.5;0.9
0.5;32;3;8;3;0.9255813953
0.5;32;3;10;2;0.9069767442
0.5;32;3;10;2.5;0.9069767442
0.5;32;3;10;3;0.8860465116
0.5;32;5;2;2;0.9511627907
0.5;32;5;2;2.5;0.9534883721
0.5;32;5;2;3;0.9604651163
0.5;32;5;4;2;0.9558139535
0.5;32;5;4;2.5;0.9534883721
0.5;32;5;4;3;0.9581395349
0.5;32;5;6;2;0.9534883721
0.5;32;5;6;2.5;0.9511627907
0.5;32;5;6;3;0.9674418605
0.5;32;5;8;2;0.9511627907
0.5;32;5;8;2.5;0.9558139535
0.5;32;5;8;3;0.9511627907
0.5;32;5;10;2;0.9488372093
0.5;32;5;10;2.5;0.9558139535
0.5;32;5;10;3;0.9558139535
0.5;32;7;2;2;0.9720930233
0.5;32;7;2;2.5;0.9790697674
0.5;32;7;2;3;0.9837209302
0.5;32;7;4;2;0.9860465116
0.5;32;7;4;2.5;0.9860465116
0.5;32;7;4;3;0.9813953488
0.5;32;7;6;2;0.9697674419
0.5;32;7;6;2.5;0.976744186
0.5;32;7;6;3;0.9744186047
0.5;32;7;8;2;0.9790697674
0.5;32;7;8;2.5;0.9651162791
0.5;32;7;8;3;0.9720930233
0.5;32;7;10;2;0.9720930233
0.5;32;7;10;2.5;0.9720930233
0.5;32;7;10;3;0.9720930233
0.5;32;9;2;2;0.9720930233
0.5;32;9;2;2.5;0.9651162791
0.5;32;9;2;3;0.9697674419
0.5;32;9;4;2;0.9720930233
0.5;32;9;4;2.5;0.9697674419
0.5;32;9;4;3;0.9697674419
0.5;32;9;6;2;0.9720930233
0.5;32;9;6;2.5;0.976744186
0.5;32;9;6;3;0.9744186047
0.5;32;9;8;2;0.976744186
0.5;32;9;8;2.5;0.9651162791
0.5;32;9;8;3;0.9627906977
0.5;32;9;10;2;0.9581395349
0.5;32;9;10;2.5;0.9744186047
0.5;32;9;10;3;0.9697674419
0.5;64;1;2;2;0.8
0.5;64;1;2;2.5;0.8255813953
0.5;64;1;2;3;0.8139534884
0.5;64;1;4;2;0.8046511628
0.5;64;1;4;2.5;0.823255814
0.5;64;1;4;3;0.8
0.5;64;1;6;2;0.811627907
0.5;64;1;6;2.5;0.8023255814
0.5;64;1;6;3;0.7860465116
0.5;64;1;8;2;0.8
0.5;64;1;8;2.5;0.8046511628
0.5;64;1;8;3;0.7674418605
0.5;64;1;10;2;0.7720930233
0.5;64;1;10;2.5;0.7930232558
0.5;64;1;10;3;0.7906976744
0.5;64;3;2;2;0.9534883721
0.5;64;3;2;2.5;0.9325581395
0.5;64;3;2;3;0.9465116279
0.5;64;3;4;2;0.9209302326
0.5;64;3;4;2.5;0.9279069767
0.5;64;3;4;3;0.9348837209
0.5;64;3;6;2;0.9325581395
0.5;64;3;6;2.5;0.9186046512
0.5;64;3;6;3;0.9255813953
0.5;64;3;8;2;0.9209302326
0.5;64;3;8;2.5;0.9139534884
0.5;64;3;8;3;0.9093023256
0.5;64;3;10;2;0.9186046512
0.5;64;3;10;2.5;0.9139534884
0.5;64;3;10;3;0.911627907
0.5;64;5;2;2;0.976744186
0.5;64;5;2;2.5;0.9906976744
0.5;64;5;2;3;0.9790697674
0.5;64;5;4;2;0.9790697674
0.5;64;5;4;2.5;0.9744186047
0.5;64;5;4;3;0.9651162791
0.5;64;5;6;2;0.9558139535
0.5;64;5;6;2.5;0.9604651163
0.5;64;5;6;3;0.9604651163
0.5;64;5;8;2;0.9534883721
0.5;64;5;8;2.5;0.9581395349
0.5;64;5;8;3;0.9627906977
0.5;64;5;10;2;0.9558139535
0.5;64;5;10;2.5;0.9488372093
0.5;64;5;10;3;0.9558139535
0.5;64;7;2;2;0.9860465116
0.5;64;7;2;2.5;0.976744186
0.5;64;7;2;3;0.9860465116
0.5;64;7;4;2;0.9837209302
0.5;64;7;4;2.5;0.988372093
0.5;64;7;4;3;0.9790697674
0.5;64;7;6;2;0.9837209302
0.5;64;7;6;2.5;0.9813953488
0.5;64;7;6;3;0.9744186047
0.5;64;7;8;2;0.9720930233
0.5;64;7;8;2.5;0.9790697674
0.5;64;7;8;3;0.9720930233
0.5;64;7;10;2;0.9697674419
0.5;64;7;10;2.5;0.9790697674
0.5;64;7;10;3;0.988372093
0.5;64;9;2;2;0.976744186
0.5;64;9;2;2.5;0.9860465116
0.5;64;9;2;3;0.9697674419
0.5;64;9;4;2;0.9744186047
0.5;64;9;4;2.5;0.9860465116
0.5;64;9;4;3;0.9837209302
