0.5;8;1;2;2;0.023255814
0.5;8;1;2;2.5;0.023255814
0.5;8;1;2;3;0.023255814
0.5;8;1;4;2;0.023255814
0.5;8;1;4;2.5;0.023255814
0.5;8;1;4;3;0.023255814
0.5;8;1;6;2;0.023255814
0.5;8;1;6;2.5;0.023255814
0.5;8;1;6;3;0.023255814
0.5;8;1;8;2;0.023255814
0.5;8;1;8;2.5;0.023255814
0.5;8;1;8;3;0.023255814
0.5;8;1;10;2;0.023255814
0.5;8;1;10;2.5;0.023255814
0.5;8;1;10;3;0.023255814
0.5;8;3;2;2;0.023255814
0.5;8;3;2;2.5;0.023255814
0.5;8;3;2;3;0.023255814
0.5;8;3;4;2;0.023255814
0.5;8;3;4;2.5;0.023255814
0.5;8;3;4;3;0.023255814
0.5;8;3;6;2;0.023255814
0.5;8;3;6;2.5;0.023255814
0.5;8;3;6;3;0.023255814
0.5;8;3;8;2;0.023255814
0.5;8;3;8;2.5;0.023255814
0.5;8;3;8;3;0.023255814
0.5;8;3;10;2;0.023255814
0.5;8;3;10;2.5;0.023255814
0.5;8;3;10;3;0.023255814
0.5;8;5;2;2;0.023255814
0.5;8;5;2;2.5;0.023255814
0.5;8;5;2;3;0.023255814
0.5;8;5;4;2;0.023255814
0.5;8;5;4;2.5;0.023255814
0.5;8;5;4;3;0.023255814
0.5;8;5;6;2;0.023255814
0.5;8;5;6;2.5;0.023255814
0.5;8;5;6;3;0.023255814
0.5;8;5;8;2;0.023255814
0.5;8;5;8;2.5;0.023255814
0.5;8;5;8;3;0.023255814
0.5;8;5;10;2;0.023255814
0.5;8;5;10;2.5;0.023255814
0.5;8;5;10;3;0.023255814
0.5;8;7;2;2;0.023255814
0.5;8;7;2;2.5;0.023255814
0.5;8;7;2;3;0.023255814
0.5;8;7;4;2;0.023255814
0.5;8;7;4;2.5;0.023255814
0.5;8;7;4;3;0.023255814
0.5;8;7;6;2;0.023255814
0.5;8;7;6;2.5;0.023255814
0.5;8;7;6;3;0.023255814
0.5;8;7;8;2;0.023255814
0.5;8;7;8;2.5;0.023255814
0.5;8;7;8;3;0.023255814
0.5;8;7;10;2;0.023255814
0.5;8;7;10;2.5;0.023255814
0.5;8;7;10;3;0.023255814
0.5;8;9;2;2;0.023255814
0.5;8;9;2;2.5;0.023255814
0.5;8;9;2;3;0.023255814
0.5;8;9;4;2;0.023255814
0.5;8;9;4;2.5;0.023255814
0.5;8;9;4;3;0.023255814
0.5;8;9;6;2;0.023255814
0.5;8;9;6;2.5;0.023255814
0.5;8;9;6;3;0.023255814
0.5;8;9;8;2;0.023255814
0.5;8;9;8;2.5;0.023255814
0.5;8;9;8;3;0.023255814
0.5;8;9;10;2;0.023255814
0.5;8;9;10;2.5;0.023255814
0.5;8;9;10;3;0.023255814
0.5;16;1;2;2;0.023255814
0.5;16;1;2;2.5;0.023255814
0.5;16;1;2;3;0.023255814
0.5;16;1;4;2;0.023255814
0.5;16;1;4;2.5;0.023255814
0.5;16;1;4;3;0.023255814
0.5;16;1;6;2;0.023255814
0.5;16;1;6;2.5;0.023255814
0.5;16;1;6;3;0.023255814
0.5;16;1;8;2;0.023255814
0.5;16;1;8;2.5;0.0255813953
0.5;16;1;8;3;0.0255813953
0.5;16;1;10;2;0.0255813953
0.5;16;1;10;2.5;0.0255813953
0.5;16;1;10;3;0.0255813953
0.5;16;3;2;2;0.0255813953
0.5;16;3;2;2.5;0.0255813953
0.5;16;3;2;3;0.023255814
0.5;16;3;4;2;0.0302325581
0.5;16;3;4;2.5;0.0325581395
0.5;16;3;4;3;0.0348837209
0.5;16;3;6;2;0.0395348837
0.5;16;3;6;2.5;0.0348837209
0.5;16;3;6;3;0.0325581395
0.5;16;3;8;2;0.0418604651
0.5;16;3;8;2.5;0.0395348837
0.5;16;3;8;3;0.0418604651
0.5;16;3;10;2;0.0395348837
0.5;16;3;10;2.5;0.0372093023
0.5;16;3;10;3;0.0348837209
0.5;16;5;2;2;0.1069767442
0.5;16;5;2;2.5;0.0953488372
0.5;16;5;2;3;0.1046511628
0.5;16;5;4;2;0.1372093023
0.5;16;5;4;2.5;0.1325581395
0.5;16;5;4;3;0.1325581395
0.5;16;5;6;2;0.1488372093
0.5;16;5;6;2.5;0.1348837209
0.5;16;5;6;3;0.123255814
0.5;16;5;8;2;0.1348837209
0.5;16;5;8;2.5;0.1348837209
0.5;16;5;8;3;0.1209302326
0.5;16;5;10;2;0.1604651163
0.5;16;5;10;2.5;0.1441860465
0.5;16;5;10;3;0.1418604651
0.5;16;7;2;2;0.1348837209
0.5;16;7;2;2.5;0.1325581395
0.5;16;7;2;3;0.1186046512
0.5;16;7;4;2;0.1674418605
0.5;16;7;4;2.5;0.1534883721
0.5;16;7;4;3;0.1488372093
0.5;16;7;6;2;0.1720930233
0.5;16;7;6;2.5;0.1627906977
0.5;16;7;6;3;0.1395348837
0.5;16;7;8;2;0.1697674419
0.5;16;7;8;2.5;0.1697674419
0.5;16;7;8;3;0.1441860465
0.5;16;7;10;2;0.1627906977
0.5;16;7;10;2.5;0.1558139535
0.5;16;7;10;3;0.1348837209
0.5;16;9;2;2;0.1418604651
0.5;16;9;2;2.5;0.1279069767
0.5;16;9;2;3;0.1186046512
0.5;16;9;4;2;0.1139534884
0.5;16;9;4;2.5;0.1093023256
0.5;16;9;4;3;0.0976744186
0.5;16;9;6;2;0.123255814
0.5;16;9;6;2.5;0.1162790698
0.5;16;9;6;3;0.1069767442
0.5;16;9;8;2;0.1418604651
0.5;16;9;8;2.5;0.1348837209
0.5;16;9;8;3;0.1255813953
0.5;16;9;10;2;0.1674418605
0.5;16;9;10;2.5;0.1395348837
0.5;16;9;10;3;0.1302325581
