id; time; WIN<qty=50>; WIN<result=R$>; IND<qty=10>; IND<result=R$>; WDO<qty=25>; WDO<result=R$>; DOL<qty=5>; DOL<result=R$>;
0; 2016-03-02 10:00:14.134 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
1; 2016-03-02 10:00:46.134 BRT; 0.000312; 39.000000; 0.000491; 61.400000; -0.005244; -655.500000; -0.004354; -544.310000;
2; 2016-03-02 10:01:18.134 BRT; 0.003512; 439.000000; 0.003691; 461.400000; -0.002244; -280.500000; -0.002354; -294.310000;
3; 2016-03-02 10:01:50.270 BRT; -0.002488; -311.000000; -0.003509; -438.600000; 0.000756; 94.500000; -0.000354; -44.310000;
4; 2016-03-02 10:02:22.279 BRT; 0.003112; 389.000000; 0.002491; 311.400000; -0.001244; -155.500000; -0.001354; -169.310000;
5; 2016-03-02 10:02:54.286 BRT; -0.002488; -311.000000; -0.001909; -238.600000; -0.004244; -530.500000; -0.002354; -294.310000;
6; 2016-03-02 10:03:26.290 BRT; -0.002488; -311.000000; -0.002309; -288.600000; 0.000756; 94.500000; -0.000354; -44.310000;
7; 2016-03-02 10:03:58.298 BRT; 0.000312; 39.000000; -0.001509; -188.600000; -0.003244; -405.500000; -0.002354; -294.310000;
8; 2016-03-02 10:04:30.319 BRT; 0.001912; 239.000000; 0.002891; 361.400000; 0.001756; 219.500000; 0.001646; 205.690000;
9; 2016-03-02 10:05:02.337 BRT; -0.000488; -61.000000; -0.001109; -138.600000; -0.000244; -30.500000; -0.001354; -169.310000;
10; 2016-03-02 10:05:34.373 BRT; 0.004712; 589.000000; 0.005291; 661.400000; -0.004244; -530.500000; -0.003354; -419.310000;
11; 2016-03-02 10:06:06.456 BRT; -0.001688; -211.000000; -0.001909; -238.600000; 0.000756; 94.500000; 0.000646; 80.690000;
12; 2016-03-02 10:06:38.457 BRT; 0.001112; 139.000000; 0.001291; 161.400000; -0.000244; -30.500000; -0.000354; -44.310000;
13; 2016-03-02 10:07:10.467 BRT; -0.001688; -211.000000; -0.000709; -88.600000; 0.001756; 219.500000; 0.002646; 330.690000;
14; 2016-03-02 10:07:42.489 BRT; 0.000312; 39.000000; -0.004309; -538.600000; -0.001244; -155.500000; -0.002354; -294.310000;
15; 2016-03-02 10:08:14.492 BRT; 0.000312; 39.000000; 0.003691; 461.400000; -0.004244; -530.500000; -0.004354; -544.310000;
16; 2016-03-02 10:08:46.535 BRT; 0.002312; 289.000000; 0.000891; 111.400000; -0.001244; -155.500000; -0.002354; -294.310000;
17; 2016-03-02 10:09:18.616 BRT; -0.001288; -161.000000; -0.001509; -188.600000; -0.002244; -280.500000; -0.002354; -294.310000;
18; 2016-03-02 10:09:50.649 BRT; -0.002088; -261.000000; -0.001909; -238.600000; -0.000244; -30.500000; -0.000354; -44.310000;
19; 2016-03-02 10:10:22.674 BRT; -0.003688; -461.000000; -0.004309; -538.600000; -0.000244; -30.500000; -0.000354; -44.310000;
20; 2016-03-02 10:10:54.716 BRT; -0.000488; -61.000000; 0.000091; 11.400000; -0.000244; -30.500000; -0.000354; -44.310000;
21; 2016-03-02 10:11:26.817 BRT; 0.000712; 89.000000; -0.000309; -38.600000; -0.001244; -155.500000; -0.001354; -169.310000;
22; 2016-03-02 10:11:58.878 BRT; 0.000712; 89.000000; 0.000091; 11.400000; -0.000244; -30.500000; -0.000354; -44.310000;
23; 2016-03-02 10:12:30.893 BRT; -0.002088; -261.000000; -0.002309; -288.600000; 0.001756; 219.500000; 0.001646; 205.690000;
24; 2016-03-02 10:13:02.894 BRT; -0.011288; -1411.000000; -0.010309; -1288.600000; 0.004756; 594.500000; 0.004646; 580.690000;
25; 2016-03-02 10:13:34.978 BRT; 0.001112; 139.000000; 0.000491; 61.400000; -0.000244; -30.500000; -0.001354; -169.310000;
26; 2016-03-02 10:14:07.120 BRT; -0.000488; -61.000000; -0.001109; -138.600000; 0.003756; 469.500000; 0.004646; 580.690000;
27; 2016-03-02 10:14:39.640 BRT; -0.004488; -561.000000; -0.004309; -538.600000; 0.001756; 219.500000; 0.002646; 330.690000;
28; 2016-03-02 10:15:11.670 BRT; -0.004088; -511.000000; -0.005109; -638.600000; -0.003244; -405.500000; -0.005354; -669.310000;
