id; time; WIN<qty=25>; IND<qty=5>; WDO<qty=6>; DOL<qty=5>;
136; 2016-03-01 12:25:20.653 BRT; 0.000114; -0.000052; -0.000273; -0.000285;
137; 2016-03-01 12:26:24.656 BRT; 0.000455; 0.000403; -0.000273; -0.000285;
138; 2016-03-01 12:27:28.658 BRT; -0.001252; -0.001305; -0.000087; -0.000160;
139; 2016-03-01 12:28:32.670 BRT; -0.000159; -0.000394; -0.000025; -0.000036;
140; 2016-03-01 12:29:36.677 BRT; -0.001006; -0.001190; 0.000472; 0.000336;
141; 2016-03-01 12:30:40.684 BRT; 0.000223; 0.000061; -0.000605; -0.000533;
142; 2016-03-01 12:31:44.703 BRT; 0.000227; 0.000061; -0.000522; -0.000533;
143; 2016-03-01 12:32:48.710 BRT; -0.000883; -0.000963; -0.000025; -0.000160;
144; 2016-03-01 12:33:52.719 BRT; -0.000796; -0.000962; 0.001589; 0.001578;
145; 2016-03-01 12:34:56.754 BRT; -0.002306; -0.002440; -0.000771; -0.000783;
146; 2016-03-01 12:36:00.754 BRT; -0.001806; -0.001981; 0.000721; 0.000834;
147; 2016-03-01 12:37:04.786 BRT; -0.000136; -0.000279; -0.000170; -0.000161;
148; 2016-03-01 12:38:08.799 BRT; -0.002171; -0.002318; 0.000224; 0.000213;
149; 2016-03-01 12:39:12.858 BRT; 0.000357; 0.000287; 0.000100; 0.000088;
150; 2016-03-01 12:40:16.860 BRT; 0.000072; -0.000165; -0.000648; -0.000659;
151; 2016-03-01 12:41:20.910 BRT; -0.000127; -0.000279; -0.001021; -0.001032;
152; 2016-03-01 12:42:24.914 BRT; -0.000199; -0.000392; 0.000224; 0.000212;
153; 2016-03-01 12:43:28.963 BRT; -0.001155; -0.001411; 0.000348; 0.000213;
154; 2016-03-01 12:44:33.320 BRT; -0.000140; -0.000278; -0.000274; -0.000285;
155; 2016-03-01 12:45:37.450 BRT; -0.001970; -0.002203; -0.000025; -0.000036;
156; 2016-03-01 12:46:41.530 BRT; -0.000981; -0.001182; 0.000245; 0.000213;
157; 2016-03-01 12:47:45.550 BRT; 0.001044; 0.000852; 0.001220; 0.001334;
158; 2016-03-01 12:48:49.570 BRT; -0.000271; -0.000391; 0.000599; 0.000463;
159; 2016-03-01 12:49:53.770 BRT; 0.000353; 0.000174; -0.001003; -0.000910;
160; 2016-03-01 12:50:57.800 BRT; -0.000340; -0.000618; -0.000399; -0.000411;
161; 2016-03-01 12:52:01.101 BRT; -0.000457; -0.000618; -0.000399; -0.000411;
162; 2016-03-01 12:53:05.220 BRT; 0.000281; 0.000061; -0.000150; -0.000161;
163; 2016-03-01 12:54:09.222 BRT; -0.000906; -0.001071; 0.000723; 0.000712;
164; 2016-03-01 12:55:13.292 BRT; 0.000733; 0.000740; 0.000017; -0.000036;
165; 2016-03-01 12:56:17.400 BRT; -0.001237; -0.001298; -0.000275; -0.000286;
166; 2016-03-01 12:57:21.423 BRT; 0.000149; -0.000052; -0.000046; -0.000161;
167; 2016-03-01 12:58:25.488 BRT; -0.000163; -0.000392; -0.000524; -0.000536;
168; 2016-03-01 12:59:29.503 BRT; -0.001132; -0.001184; -0.000774; -0.000785;
169; 2016-03-01 13:00:33.546 BRT; -0.000792; -0.000957; 0.000474; 0.000462;
170; 2016-03-01 13:01:37.577 BRT; -0.000312; -0.000504; 0.000724; 0.000712;
171; 2016-03-01 13:02:41.579 BRT; -0.000086; -0.000278; 0.000599; 0.000588;
172; 2016-03-01 13:03:45.579 BRT; 0.001357; 0.001079; -0.001150; -0.001411;
