id; time; WIN<qty=25>; IND<qty=5>; WDO<qty=6>; DOL<qty=5>;
67; 2016-03-01 11:11:41.962 BRT; 0.000164; -0.000052; -0.000396; -0.000408;
68; 2016-03-01 11:12:45.974 BRT; -0.001024; -0.001190; -0.000025; -0.000160;
69; 2016-03-01 11:13:50.182 BRT; -0.000178; -0.000394; -0.000025; -0.000160;
70; 2016-03-01 11:14:54.218 BRT; -0.000460; -0.000621; -0.000892; -0.001027;
71; 2016-03-01 11:15:58.252 BRT; -0.000414; -0.000508; -0.000149; -0.000284;
72; 2016-03-01 11:17:02.289 BRT; -0.001271; -0.001305; -0.000397; -0.000532;
73; 2016-03-01 11:18:06.453 BRT; -0.000228; -0.000394; -0.000273; -0.000408;
74; 2016-03-01 11:19:10.508 BRT; -0.000260; -0.000508; -0.000273; -0.000284;
75; 2016-03-01 11:20:14.517 BRT; -0.000415; -0.000508; -0.000521; -0.000408;
76; 2016-03-01 11:21:18.571 BRT; -0.000483; -0.000622; 0.000223; 0.000212;
77; 2016-03-01 11:22:22.571 BRT; -0.000073; -0.000166; -0.000397; -0.000532;
78; 2016-03-01 11:23:26.609 BRT; -0.000556; -0.000736; 0.000099; -0.000036;
79; 2016-03-01 11:24:30.818 BRT; 0.000059; -0.000052; -0.000025; -0.000036;
80; 2016-03-01 11:25:34.826 BRT; -0.000597; -0.000850; 0.000719; 0.000708;
81; 2016-03-01 11:26:38.857 BRT; -0.000187; -0.000394; -0.000025; -0.000036;
82; 2016-03-01 11:27:42.881 BRT; -0.000684; -0.000850; 0.000099; 0.000088;
83; 2016-03-01 11:28:46.931 BRT; -0.001122; -0.001306; -0.000231; -0.000284;
84; 2016-03-01 11:29:50.941 BRT; -0.001132; -0.001193; 0.000574; 0.000583;
85; 2016-03-01 11:30:54.964 BRT; 0.002252; 0.002003; -0.000891; -0.000902;
86; 2016-03-01 11:31:58.964 BRT; -0.000210; -0.000280; -0.000272; -0.000532;
87; 2016-03-01 11:33:02.972 BRT; 0.000424; 0.000175; -0.000149; -0.000408;
88; 2016-03-01 11:34:06.987 BRT; -0.000796; -0.000962; 0.001090; 0.000955;
89; 2016-03-01 11:35:10.987 BRT; -0.001043; -0.001304; -0.000272; -0.000284;
90; 2016-03-01 11:36:15.340 BRT; -0.001709; -0.001761; -0.000025; -0.000160;
91; 2016-03-01 11:37:19.430 BRT; -0.000507; -0.000737; -0.000025; -0.000036;
92; 2016-03-01 11:38:23.116 BRT; -0.001260; -0.001421; 0.000470; 0.000459;
93; 2016-03-01 11:39:27.146 BRT; -0.002800; -0.002907; -0.000148; -0.000283;
94; 2016-03-01 11:40:31.150 BRT; 0.000119; -0.000053; -0.000148; -0.000407;
95; 2016-03-01 11:41:35.150 BRT; 0.000632; 0.000634; -0.000560; -0.000654;
96; 2016-03-01 11:42:39.166 BRT; -0.000343; -0.000510; -0.000643; -0.000778;
97; 2016-03-01 11:43:43.231 BRT; -0.000553; -0.000624; -0.000520; -0.000531;
98; 2016-03-01 11:44:47.232 BRT; -0.000480; -0.000624; -0.000272; -0.000284;
99; 2016-03-01 11:45:51.300 BRT; -0.000654; -0.000739; -0.000025; -0.000036;
100; 2016-03-01 11:46:55.339 BRT; 0.001359; 0.001091; -0.000169; -0.000160;
101; 2016-03-01 11:47:59.339 BRT; -0.000050; -0.000167; 0.000223; 0.000088;
102; 2016-03-01 11:49:03.358 BRT; -0.000626; -0.000852; -0.000643; -0.000778;
103; 2016-03-01 11:50:07.358 BRT; 0.001124; 0.000975; 0.000347; 0.000335;
104; 2016-03-01 11:51:11.372 BRT; -0.000210; -0.000280; 0.000346; 0.000335;
105; 2016-03-01 11:52:15.396 BRT; 0.000360; 0.000176; -0.000272; -0.000283;
106; 2016-03-01 11:53:19.425 BRT; -0.000752; -0.000964; 0.000594; 0.000582;
107; 2016-03-01 11:54:23.518 BRT; -0.000830; -0.000964; 0.000470; 0.000335;
108; 2016-03-01 11:55:27.521 BRT; -0.000488; -0.000737; -0.000395; -0.000530;
109; 2016-03-01 11:56:31.565 BRT; -0.000132; -0.000281; -0.001754; -0.001889;
110; 2016-03-01 11:57:35.570 BRT; 0.001601; 0.001544; -0.000767; -0.000902;
111; 2016-03-01 11:58:39.588 BRT; -0.001015; -0.000963; -0.001263; -0.001150;
112; 2016-03-01 11:59:43.601 BRT; 0.000528; 0.000517; 0.000140; 0.000088;
113; 2016-03-01 12:00:47.603 BRT; 0.000614; 0.000516; -0.000851; -0.000656;
114; 2016-03-01 12:01:51.604 BRT; -0.001564; -0.001643; 0.000037; -0.000036;
115; 2016-03-01 12:02:55.604 BRT; -0.000305; -0.000394; -0.001512; -0.001523;
116; 2016-03-01 12:03:59.621 BRT; -0.000692; -0.000849; 0.000472; 0.000336;
117; 2016-03-01 12:05:03.621 BRT; 0.000118; 0.000175; -0.000521; -0.000532;
118; 2016-03-01 12:06:07.647 BRT; 0.001256; 0.000971; -0.000004; -0.000036;
119; 2016-03-01 12:07:11.712 BRT; -0.001563; -0.001642; 0.000099; -0.000036;
120; 2016-03-01 12:08:16.490 BRT; -0.000341; -0.000621; -0.000149; -0.000284;
121; 2016-03-01 12:09:20.580 BRT; -0.001192; -0.001303; 0.000099; -0.000036;
122; 2016-03-01 12:10:24.100 BRT; 0.000337; 0.000175; -0.000149; -0.000284;
123; 2016-03-01 12:11:28.100 BRT; -0.001807; -0.001872; 0.000471; 0.000336;
124; 2016-03-01 12:12:32.107 BRT; -0.000041; -0.000280; -0.000789; -0.000903;
125; 2016-03-01 12:13:36.302 BRT; 0.000478; 0.000289; -0.000149; -0.000160;
126; 2016-03-01 12:14:40.305 BRT; -0.001261; -0.001418; 0.000471; 0.000336;
127; 2016-03-01 12:15:44.326 BRT; -0.001754; -0.001989; -0.000293; -0.000408;
128; 2016-03-01 12:16:48.346 BRT; 0.000306; 0.000062; -0.000025; -0.000036;
129; 2016-03-01 12:17:52.368 BRT; 0.001172; 0.000974; -0.000396; -0.000408;
130; 2016-03-01 12:18:56.393 BRT; -0.001061; -0.001077; -0.000397; -0.000656;
131; 2016-03-01 12:20:00.415 BRT; -0.000137; -0.000280; -0.000273; -0.000284;
132; 2016-03-01 12:21:04.434 BRT; -0.000529; -0.000622; -0.000769; -0.000780;
133; 2016-03-01 12:22:08.518 BRT; 0.000114; -0.000052; -0.000397; -0.000408;
134; 2016-03-01 12:23:12.545 BRT; 0.000428; 0.000289; -0.001265; -0.001277;
135; 2016-03-01 12:24:16.621 BRT; 0.000496; 0.000289; 0.000099; -0.000036;
