id; time; WIN<qty=50>; WIN<result=R$>; IND<qty=10>; IND<result=R$>; WDO<qty=25>; WDO<result=R$>; DOL<qty=5>; DOL<result=R$>;
0; 2016-04-06 10:01:10.770 BRT; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;
1; 2016-04-06 10:03:18.127 BRT; 0.007512; 939.000000; 0.005691; 711.400000; -0.003244; -405.500000; -0.001354; -169.310000;
2; 2016-04-06 10:05:26.127 BRT; 0.001912; 239.000000; 0.001691; 211.400000; 0.006756; 844.500000; 0.005646; 705.690000;
3; 2016-04-06 10:07:34.210 BRT; 0.001512; 189.000000; 0.002091; 261.400000; 0.001756; 219.500000; 0.000646; 80.690000;
4; 2016-04-06 10:09:42.241 BRT; 0.006312; 789.000000; 0.005291; 661.400000; -0.004244; -530.500000; -0.002354; -294.310000;
5; 2016-04-06 10:11:50.272 BRT; 0.011112; 1389.000000; 0.011691; 1461.400000; -0.002244; -280.500000; -0.003354; -419.310000;
6; 2016-04-06 10:13:58.308 BRT; 0.006312; 789.000000; 0.006091; 761.400000; -0.001244; -155.500000; -0.002354; -294.310000;
7; 2016-04-06 10:16:06.317 BRT; -0.003288; -411.000000; -0.003509; -438.600000; 0.004756; 594.500000; 0.005646; 705.690000;
8; 2016-04-06 10:18:14.335 BRT; 0.006312; 789.000000; 0.004891; 611.400000; -0.003244; -405.500000; -0.002354; -294.310000;
9; 2016-04-06 10:20:22.342 BRT; -0.005288; -661.000000; -0.005909; -738.600000; 0.004756; 594.500000; 0.004646; 580.690000;
10; 2016-04-06 10:22:30.418 BRT; -0.010488; -1311.000000; -0.009509; -1188.600000; -0.004244; -530.500000; -0.006354; -794.310000;
11; 2016-04-06 10:24:38.436 BRT; 0.019912; 2489.000000; 0.018891; 2361.400000; -0.012244; -1530.500000; -0.012354; -1544.310000;
12; 2016-04-06 10:26:46.517 BRT; -0.010088; -1261.000000; -0.009909; -1238.600000; -0.003244; -405.500000; -0.002354; -294.310000;
13; 2016-04-06 10:28:54.565 BRT; -0.000888; -111.000000; 0.000491; 61.400000; -0.006244; -780.500000; -0.005354; -669.310000;
14; 2016-04-06 10:31:02.565 BRT; 0.006312; 789.000000; 0.004091; 511.400000; -0.001244; -155.500000; -0.003354; -419.310000;
15; 2016-04-06 10:33:10.574 BRT; -0.001288; -161.000000; -0.001109; -138.600000; -0.006244; -780.500000; -0.005354; -669.310000;
16; 2016-04-06 10:35:18.590 BRT; 0.013112; 1639.000000; 0.013691; 1711.400000; -0.015244; -1905.500000; -0.015354; -1919.310000;
17; 2016-04-06 10:37:26.610 BRT; -0.007688; -961.000000; -0.005509; -688.600000; -0.009244; -1155.500000; -0.010354; -1294.310000;
18; 2016-04-06 10:39:34.614 BRT; -0.008088; -1011.000000; -0.011109; -1388.600000; 0.006756; 844.500000; 0.009646; 1205.690000;
19; 2016-04-06 10:41:42.660 BRT; -0.001288; -161.000000; -0.001909; -238.600000; -0.006244; -780.500000; -0.008354; -1044.310000;
20; 2016-04-06 10:43:50.789 BRT; 0.003912; 489.000000; 0.004891; 611.400000; 0.000756; 94.500000; -0.000354; -44.310000;
21; 2016-04-06 10:45:58.790 BRT; -0.007688; -961.000000; -0.008309; -1038.600000; 0.001756; 219.500000; 0.002646; 330.690000;
22; 2016-04-06 10:48:06.805 BRT; -0.001688; -211.000000; -0.002309; -288.600000; 0.001756; 219.500000; 0.002646; 330.690000;
23; 2016-04-06 10:50:14.827 BRT; -0.000488; -61.000000; -0.001109; -138.600000; -0.000244; -30.500000; -0.001354; -169.310000;
24; 2016-04-06 10:52:22.832 BRT; -0.000888; -111.000000; -0.000309; -38.600000; -0.001244; -155.500000; -0.002354; -294.310000;
25; 2016-04-06 10:54:30.840 BRT; -0.008088; -1011.000000; -0.008309; -1038.600000; 0.005756; 719.500000; 0.004646; 580.690000;
26; 2016-04-06 10:56:38.864 BRT; -0.004088; -511.000000; -0.003909; -488.600000; 0.002756; 344.500000; 0.002646; 330.690000;
27; 2016-04-06 10:58:46.926 BRT; 0.002712; 339.000000; 0.001291; 161.400000; 0.002756; 344.500000; 0.005646; 705.690000;
28; 2016-04-06 11:00:54.957 BRT; 0.002312; 289.000000; 0.004891; 611.400000; -0.000244; -30.500000; -0.002354; -294.310000;
29; 2016-04-06 11:03:02.963 BRT; 0.005912; 739.000000; 0.002491; 311.400000; 0.001756; 219.500000; 0.003646; 455.690000;
30; 2016-04-06 11:05:10.974 BRT; 0.001512; 189.000000; 0.002491; 311.400000; -0.004244; -530.500000; -0.004354; -544.310000;
31; 2016-04-06 11:07:18.974 BRT; -0.012088; -1511.000000; -0.013509; -1688.600000; 0.000756; 94.500000; -0.000354; -44.310000;
32; 2016-04-06 11:09:26.974 BRT; -0.005288; -661.000000; -0.005509; -688.600000; -0.000244; -30.500000; -0.000354; -44.310000;
33; 2016-04-06 11:11:35.510 BRT; -0.007688; -961.000000; -0.007109; -888.600000; -0.001244; -155.500000; -0.002354; -294.310000;
34; 2016-04-06 11:13:43.810 BRT; 0.002712; 339.000000; 0.002891; 361.400000; -0.001244; -155.500000; -0.000354; -44.310000;
35; 2016-04-06 11:15:51.259 BRT; 0.001112; 139.000000; 0.000091; 11.400000; 0.004756; 594.500000; 0.004646; 580.690000;
36; 2016-04-06 11:17:59.288 BRT; -0.006888; -861.000000; -0.007109; -888.600000; 0.002756; 344.500000; 0.002646; 330.690000;
37; 2016-04-06 11:20:07.290 BRT; -0.002088; -261.000000; -0.001509; -188.600000; 0.000756; 94.500000; 0.000646; 80.690000;
38; 2016-04-06 11:22:15.312 BRT; -0.006888; -861.000000; -0.007909; -988.600000; 0.009756; 1219.500000; 0.009646; 1205.690000;
39; 2016-04-06 11:24:23.317 BRT; -0.000488; -61.000000; -0.000309; -38.600000; -0.003244; -405.500000; -0.003354; -419.310000;
40; 2016-04-06 11:26:31.338 BRT; -0.005688; -711.000000; -0.006709; -838.600000; 0.013756; 1719.500000; 0.012646; 1580.690000;
41; 2016-04-06 11:28:39.343 BRT; 0.000712; 89.000000; 0.001691; 211.400000; -0.011244; -1405.500000; -0.011354; -1419.310000;
42; 2016-04-06 11:30:47.343 BRT; 0.010312; 1289.000000; 0.008891; 1111.400000; -0.001244; -155.500000; -0.000354; -44.310000;
